,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,0,2018-03-22 08:44:07.502011,2015-03-27 04:00:01+00:00,0,114731331886956_1092003010826445,405,0,"-Chúng ta là những người có văn hoá thì nói năng hay làm gì cũng cần có văn hoá. Không được nói tục, chửi bậy, không được vi phạm pháp luật!
-Dạ
-Còn nếu không chúng tôi coi những người đó là không tồn tại!
....
-Đấy là dlv tự phát chả thuộc ban tuyên giáo, cũng chả thuộc công an thì rõ ràng hành động đó là không đúng. Chúng tôi không thể đồng hành được!
....
-Không phải tự nhiên các báo lên tiếng, không phải tự nhiên chúng tôi nói. Chúng tôi không có quyền ấy.
-Dạ...

------

Như NKYN đã đưa tin, sau khi các tờ báo đồng loạt đăng tin về nhóm dlv tự xưng phá hoại lễ tưởng niệm Gạc Ma sáng 14/03 tại Hà Nội, chúng đã có phản ứng đối với tất cả toà báo đăng tin về chúng. Đặc biệt là báo Giáo Dục với bài viết ""Những kẻ vong ơn bội nghĩa - Một hành động không thể chấp nhận được"", chúng đã gọi tới toà báo này để gây áp lực, thậm chí còn công khai vu khống đe doạ nhà báo Xuân Dương tác giả bài viết.

Dưới đây là đoạn ghi âm trả lời của ông Ngọc Tước, Phó TBT báo Giáo Dục khi chúng gọi tới toà báo này gây áp lực gỡ bài. Qua cách trả lời của ông Tước, chúng ta dễ nhận ra sự chênh lệch trình độ giữa những người có văn hoá và nhóm dlv tự xưng. Chúng không thể phản biện lại những lý lẽ hợp lý mà ông Ngọc Tước đưa ra. Và tất nhiên ý đồ áp lực buộc toà báo gỡ bài đã không thực hiện được.

Link youtube đoạn ghi âm : http://youtu.be/6guPYCYZqW4

Link bài báo của báo giáo dục
http://www.giaoducvietnam.vn/Goc-nhin/Mot-hanh-dong-khong-the-chap-nhan-duoc-post156583.gd

[K]",114731331886956,0,video
1,0,2018-03-22 08:44:07.502011,2015-03-26 16:47:32+00:00,0,114731331886956_1091767450850001,411,0,"Nếu những dự thảo luật này được thông qua và nghiêm túc thực hiện thì nhóm côn đồ tự xưng dlv chuyên gây rối phá hoại do Trần Nhật Quang, Nhật Lệ cầm đầu hoặc giải tán hoặc sẽ bị pháp luật trừng trị. 

Cũng đã gần 10 ngày kể từ khi thiếu tướng Nguyễn Đức Chung tuyên bố với báo chí trong buổi họp giao ban rằng sẽ xác minh nhóm dlv phá hoại buổi tưởng niệm Gạc Ma. Dư luận vẫn đang chờ đợi câu trả lời chính thức từ phía Công an tp Hà Nội về vấn đề trên, cũng như biện pháp xử lý theo luật định.

[B]",114731331886956,0,photo
2,0,2018-03-22 08:44:07.502011,2015-03-26 13:00:03+00:00,0,114731331886956_1091625024197577,537,0,"Lý Quang Diệu và Cộng Sản Tàu

Có lẽ không ai có ý thức rõ ràng và sâu sắc hơn Lý Quang Diệu về hiểm họa CS Tàu tại Singapore. Hầu hết, nếu không muốn nói tất cả đảng viên CS hoạt động tại Singapore là người Hoa. Do đó, tách rời Singapore ra khỏi quỹ đạo của Trung Cộng càng xa càng tốt. Ông học về lý thuyết CS tại Anh một cách nghiêm túc và nhiều lần khẳng định chủ nghĩa CS không cần thiết là một phương tiện để giành độc lập và chủ nghĩa CS không thể xây dựng Singapore thành một nước cường thịnh về mọi mặt.

Lý Quang Diệu từ chối ngay cả việc thừa nhận nước Cộng hòa Nhân dân Trung Hoa là một nước có chủ quyền toàn vẹn. Những biện pháp cứng rắn của chính phủ Lý Quang Diệu sau khi Singapore ra khỏi Liên bang Mã Lai là nhằm bảo vệ sự tồn tại mong manh của hòn đảo nhỏ này và ngăn chặn sự xâm nhập của Cộng Sản với hậu thuẫn tích cực của Trung Cộng.

Khi Đặng Tiểu Bình phát động bốn hiện đại hóa, Lý Quang Diệu mở rộng các quan hệ các quan hệ kinh tế, thương mại với Trung Cộng vì lợi ích của Singapore nhưng vẫn chưa thiết lập các quan hệ chính trị trên tầm mức quốc gia. Mặc dù công khai bày tỏ sự kính phục dành cho Đặng Tiểu Bình và được mời thăm Trung Cộng nhiều lần, mãi đến tháng 10 năm 1990, khi Singapore đủ mạnh về kinh tế và ổn định về chính trị, Lý Quang Diệu mới thiết lập ngoại giao hoàn toàn. Singapore là nước cuối cùng ở Đông Nam Á thừa nhận Cộng Hòa Nhân Dân Trung Hoa. Và mặc dù công nhận Trung Cộng, Lý Quang Diệu đồng thời cũng duy trì một quan hệ tốt với Đài Loan.

Quan hệ thương mại với Trung Cộng, tránh phê bình chế độ chính trị CS tại Trung Cộng không có nghĩa Lý Quang Diệu thừa nhận cơ chế CS là đúng. Lý Quang Diệu hiểu CS hơn nhiều lãnh đạo quốc gia khác vì chính ông đã từng tranh đấu một cách gian nan để ngăn chận CS tại Singapore cũng như đã từng phát biểu về lâu về dài nền dân chủ Ấn Độ sẽ giúp cho quốc gia này vượt qua Trung Cộng.

Một số học giả Trung Cộng như Lu Qi gọi Lý Quang Diệu là hanjian (Hán Gian) khi kết án ông Lý đã buộc người dân Singapore sử dụng tiếng Anh như ngôn ngữ chính và kết quả làm cho đa số người dân Singapore gốc Hoa ngày nay không biết tiếng Tàu. Nhưng tên học giả này quên rằng Lý Quang Diệu là Singapore chứ không phải là Trung Hoa và lại càng không phải Hán. Quyết định duy trì tiếng Anh làm ngôn ngữ chính ngay từ thời gian mới độc lập là một phần trong tầm nhìn xa của họ Lý để chuẩn bị cho Singapore dễ dàng hội nhập vào thế giới toàn cầu hóa năm chục năm sau.

(fb Đá Long Khánh)
Lịch sử hiện đại: Chiến tranh và cách mạng
Kili",114731331886956,0,photo
3,0,2018-03-22 08:44:07.502011,2015-03-26 11:00:00+00:00,0,114731331886956_1091380997555313,433,0,"Đố các bạn anh công an trong clip đang hút cái gì? ;) 

Share để tìm câu trả lời nào.

Mion.",114731331886956,0,video
4,0,2018-03-22 08:44:07.502011,2015-03-26 01:00:00+00:00,0,114731331886956_1091338654226214,472,0,"Một bạn vừa gửi tôi xem nhận định dưới đây của một người. Xem xong thấy buồn cho lối tư duy mòn mỏi, hẹp hòi.

Thử hỏi trong một xã hội dân chủ tự do, chính kiến đối lập được tôn trọng, nhà cầm quyền cần gì lo sợ ""mưu mô xảo quyệt"" nào chống phá mình? Chỉ đầu óc độc tài mới nhìn đâu cũng ra kẻ thù, trừ những người chọn lối sống bợ đỡ, kiếm chác trong câm lặng.
Con đường khai dân trí quả thật còn gian nan, nhưng không thể không làm. Công việc dang dở của những nhà ái quốc thực tâm cách đây gần trăm năm như cụ Phan Chu Trinh và cụ Phạm Quỳnh, cần được tiếp tục trong môi trường hoà bình và nhân ái.
Nhìn sang Singapore, một tiểu quốc phú cường, nơi nhà lập quốc vĩ đại của họ vừa qua đời, tự thấy thẹn lòng và ao ước. Nhiều người Singapore tuy không ưa sự cai trị độc đoán của gia đình Lý tiên sinh, nhưng ai cũng kính trọng tấm lòng vì quốc gia của ngài khi hưởng thụ những thành quả nhỏ nhất từ chính sách phát triển đất nước có tầm nhìn xa.

Còn Việt Nam thì sao? Quá đỗi tương phản, đến mức mỗi người dân buộc phải suy xét lại những điều từng được tin là đúng đắn. Chúng ta quả đang sống giữa các giá trị ảo, đến độ mất phương hướng, chấp nhận hèn hạ để bình yên, gửi gắm niềm tin vào cõi tâm linh xa vời.

Hơn ai hết, các nhà lãnh đạo đất nước hiện nay cần phải bình tâm hoạch định một lối thoát ôn hoà cho dân tộc, hơn là lùng sục kiểm soát xem ai ""chống"" mình để đe doạ và bắt bớ; tập lắng nghe, tôn trọng và tận dụng đóng góp của những người bất đồng chính kiến, thay vì giam cầm họ dưới nhiều hình thức hữu hình và vô hình. Lời thật khó nghe, đành vậy biết sao?

(fb Lê Công Định)
(fb Những câu nói ngu nhất thời đại của dlv và hvb)
Kili",114731331886956,0,photo
5,0,2018-03-22 08:44:07.502011,2015-03-25 02:33:00+00:00,0,114731331886956_1090710434289036,820,0,"Một góc Đà Lạt năm 1972.

Thanh lịch và rất Tây ;) 

Lịch sử hiện đại: Chiến tranh và cách mạng
Kili",114731331886956,0,photo
6,0,2018-03-22 08:44:07.502011,2015-03-23 15:29:00+00:00,0,114731331886956_1089759654384114,1004,0,"[Phim hành động - phiên bản lớp học]

CÔ GIÁO PHI THÂN RƯỢT ĐÁNH HỌC SINH!!

(VietSub)

Cô giáo : tại sao tôi đập con này?!

Học sinh  : !!!
...
Cô giáo: tiếc rằng không có con dao băm vằm thành từng mảnh rồi chém đứt đầu.

Học sinh : !!!

Chưa rõ học sinh này đã vi phạm gì đến mức cô giáo nóng nảy phi qua bàn ghế đuổi đánh bằng được. Dù là gì thì cũng khó biện minh cho những hành động và lời nói phản giáo dục của cô giáo trong clip.

Mion.",114731331886956,0,video
7,0,2018-03-22 08:44:07.502011,2015-03-23 07:47:32+00:00,0,114731331886956_1089634584396621,1129,0,"Nếu ông Lý Quang Diệu làm lãnh đạo ở VN thì biết đâu chừng ông đã chết sớm hơn (vì ung thư chẳng hạn) vì nói thẳng, nói thật, tuy bị chỉ trích là độc đoán những hãy nhìn những gì ông ấy đã làm cho Singapore. 

VN cũng vừa có một chí trị gia nói thẳng, nói thật như thế nhưng tiếc là không còn nữa.

AH",114731331886956,0,video
8,0,2018-03-22 08:44:07.502011,2015-03-23 02:00:22+00:00,0,114731331886956_1089460491080697,573,0,"HỌP BÁO VỤ CHẶT CÂY XANH CŨNG XUẤT HIỆN CẢ ...""QUẦN CHÚNG BỨC XÚC"" !!!

Dù nhiều pv, nhà báo muốn tham gia nhưng vì không có giấy mời nên không thể vào được buổi họp báo. Ấy thế nhưng trong buổi họp lại xuất hiện một nhân vật khiến cho cánh phóng viên bất ngờ, người này tự nhận là ""một người dân Thủ đô"" và ""đại diện cho 7 triệu dân thủ đô"" bày tỏ sự ...ủng hộ chặt cây xanh có phần vội vàng của thành phố và cho rằng đó là việc đúng đắn làm cho thành phố xanh sạch đẹp !!!

Vị ""quần chúng bức xúc"" này nói nên ...thông cảm với các vị lãnh đạo và không nên đặt ra những câu hỏi chi tiết như bao nhiêu cây, cây chặt ở đâu?

Chưa hết, ông còn cho rằng ""không nên soi mói những chuyện Ai ra quyết định chặt cây? Cây chặt để gỗ ở đâu? Cây giống mua giá bao nhiêu? Ai chịu trách nhiệm kỷ luật chính?"" (!!!) 

Các câu nói của ""quần chúng bức xúc"" khiến cánh pv, nhà báo ngỡ ngàng và phải nhắc ông ta đừng lan man.

Sự xuất hiện của ""quần chúng bí ẩn"" kia là điều khó hiểu nhưng lại rất dễ hiểu!

http://m.nguoiduatin.vn/xuat-hien-nguoi-dan-bi-an-tai-hop-bao-ve-chat-cay-xanh-a179255.html

[K]",114731331886956,0,photo
9,0,2018-03-22 08:44:07.502011,2015-03-22 08:50:37+00:00,0,114731331886956_1088874357805977,2441,0,"Sáng nay, 22/3 người dân Hà Nội xuống đường biểu tình bày tỏ sự phản đối đối với dự án chặt phá cây xanh của chính quyền Hà Nội.

Ảnh : tổng hợp nhiều nguồn.

[K]",114731331886956,0,photo
