,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,3,2018-03-22 08:41:58.260170,2017-08-31 00:00:00+00:00,16,114731331886956_1925906910769380,147,8,"Bằng chứng cho thấy bà Bộ trưởng Bộ Y tế nói dối

Qua tìm hiểu, được biết Hoàng Quốc Cường (mail cuonghqpasteur@gmail.com) là con trai bà Bộ trưởng Bộ Y tế Nguyễn Thị Kim Tiến, đang được cân nhắc lên làm Viện Trưởng Viện Pasteur.

Ngày 27/9, bà Bộ trưởng Bộ Y tế đã trả lời về thông tin bà được “trùm thuốc giả” Nguyễn Minh Hùng - Nguyên Tổng giám đốc Công ty Cổ phần VN Pharma tặng căn biệt thự liền kề phía sau nhà bà là dựng chuyện, vu khống, “phía sau nhà tôi không có căn nhà nào như mạng tung tin cả”, bà Tiến khẳng định.

Tuy nhiên, tôi đã lia máy từ nhà bà Tiến sang ngôi nhà được cho là “trùm thuốc giả” tặng, chứng minh rằng bà Tiến đang nói dối. Căn biệt thự nằm ngay số 177/11 đường Nguyễn Văng Hưởng, dãy phía sau nhà bà, giống hệt như bức hình mà các đối thủ của bà đã tung tin. Từ cửa sổ nhà bà Tiến, không khó để nhìn sang.

Mối quan hệ của bà, em chồng và con trai bà với Cty VN Pharma ra sao? Có thể bằng chứng đã được “che đậy” từ khi Hùng bị bắt, thời điểm 2014, nhưng để điều tra không khó, cái khó là nhóm ông Nghẹo có chỉ đạo cho Bộ trưởng Bộ Công an, Bộ 4T vào cuộc hay không?

Fb Đỗ Cao Cường

[K]",114731331886956,1,video
1,77,2018-03-22 08:41:58.260170,2017-08-29 08:00:00+00:00,3,114731331886956_1924063114287093,216,12,"Đoàn Ngọc Hải vs. Cụ già 80 tuổi

Bạn chọn đứng bên nào? Có vẻ như trong hoàn cảnh đụng độ này nhất là khi phản ứng quyết liệt đến từ một cụ ông 80t, anh Hải cũng câm nín chẳng biết nói gì. Anh ấy lọt thỏm và gần như nhạt nhoà so với những trận trước đó. Trực tiếp chứng kiến liệu trong anh có đọng lại chút suy nghĩ gì

[K]",114731331886956,48,video
2,19,2018-03-22 08:41:58.260170,2017-08-29 07:00:00+00:00,2,114731331886956_1924033514290053,333,36,"Vụ ông Trịnh Vĩnh Bình, dù chưa có thông tin chính xác về phán quyết của toà do toà cấm tiết lộ, nhưng nhìn thái độ của Trịnh Vĩnh Bình khi bước ra khỏi toà án, cho thấy, phần tích cực, thuận lợi có vẻ ngiêng về phía ông.

Tôi không cho rằng, nhà cầm quyền VN trả giá cho sự ngu dốt của mình như nhiều người nói. Đây là bài học lớn về sự coi trời bằng vung, không tôn trọng các cam kết trước toà án quốc tế. Cứ tưởng làm được vương tướng trên sân nhà thì ra ngoài là oai lắm. Cứ tưởng đã bồi hoàn 15 triệu đô la cho ông Bình là to, mọi chuyện sẽ êm thấm, nên nhắm mắt làm ngơ, hoặc đồng loã với lãnh đạo Bà Rịa- Vũng Tàu tẩu tán, ăn chia tài sản của ông Bình. Đây là căn bệnh cố hữu, không thể chữa nổi của một thể chế chính trị thối nát, bất lương vì tham nhũng.

Có thể toà phán quyết số tiền bồi thường không tới 1,25 tỷ như ông Bình mong muốn, nhưng sẽ tới một vài trăm triệu đôla chứ chẳng đùa. Tiền đền cho keo thua kiện này dĩ nhiên lấy từ ngân sách, tức là tiền thuế của dân, tiền đi vay mượn nước ngoài mà người Việt Nam phải trả. 

Nhưng cái sự khốn khổ cuối cùng vẫn đè lên hai vai gầy guộc của dân nghèo! Nhà cầm quyền CSVN thua cuộc thật đấy, nhưng họ vẫn phởn phơ, những kẻ ""ăn ốc"" hầu hết bây giờ đều đã về hưu ""làm người tử tế"",  sống xa hoa, vuơng giả với tài sản tiền bạc đã ăn cướp được, còn người dân thì nhẫn nhịn cúi đầu đi ""đổ vỏ""! Nỗi đau này đâu của riêng ai?

(Fb Lê Diễn Đức)

Clip : ông Trịnh Vĩnh Bình hồ hởi sau phiên toà

[K]",114731331886956,5,video
3,42,2018-03-22 08:41:58.260170,2017-08-28 16:00:00+00:00,7548,114731331886956_1923324674360937,32931,972,"Đại chiến Tàu cộng vs. Ấn Độ 

Cực hay nhé :v hay nhất đoạn cuối

Mion.",114731331886956,12,video
4,0,2018-03-22 08:41:58.260170,2017-08-28 12:06:00+00:00,5,114731331886956_1923188764374528,1267,98,"Hôm nay ngày thứ 2 con gái đến trường, mình mới có dịp tận mắt xem xe bus chở học sinh ở xứ này. Tất cả các xe dù cùng chiều hay ngược chiều đều dừng lại ưu tiên cho bus. Mọi người có vẻ tuân theo luật và... kiên nhẫn.

Fb Tuấn La 

[K]",114731331886956,3,video
5,92,2018-03-22 08:41:58.260170,2017-08-27 00:00:00+00:00,405,114731331886956_1921109694582435,5211,227,"DÂN BIẾT, DÂN KIỂM TRA THÌ KHÓ KIẾM ĂN

Xe đỗ đèn đỏ, CS 113 đến kiếm ăn.

À, thì dân bây giờ đâu dễ bắt nạt và giữa đường thấy sự bất bình đâu có tha.

Cuối cùng, chú lái xe được giải thoát.

Fb JB Nguyễn Hữu Vinh

[K]",114731331886956,13,video
6,1,2018-03-22 08:41:58.260170,2017-08-23 00:28:00+00:00,96,114731331886956_1916755901684481,200,26,"Hải quân đánh bộ Việt Nam diễn tập đổ bộ, chiếm đảo

Các bạn có tin tưởng vào quân đội Việt Nam sẽ bảo vệ được các đảo mà Việt Nam hiện còn giữ được tại Trường Sa không ? Hay lại được lệnh không nổ súng đứng làm bia tập bắn cho lính Trung Quốc như năm 1988 ?

http://motthegioi.vn/thoi-su-c-66/clip-hai-quan-danh-bo-viet-nam-dien-tap-do-bo-chiem-dao-69817.html .S:",114731331886956,2,video
7,8,2018-03-22 08:41:58.260170,2017-08-22 12:33:00+00:00,18,114731331886956_1916409905052414,117,10,"Trong vụ người nhà đánh nhân viên y tế diễn ra tại Bệnh viện 115 Nghệ An vào tối 18/8 có sự tham gia của ông Nguyễn Xuân Huân, Chủ tịch UBND Phường Trung Đô, Thành phố Vinh.

Trong quá trình tiếp nhận, xử lý một ca nhập viện cấp cứu, bác sỹ, điều dưỡng Khoa cấp cứu Bệnh viện 115 Nghệ An bị một thanh niên đánh vào mặt. Kể cả khi bác sỹ, điều dưỡng chạy vào phòng trực, người đàn ông này vẫn tiếp tục đi vào và hành hung.

Theo trình bày của bác sỹ Hoàng Thị Minh – Khoa cấp cứu, Bệnh viện 115 Nghệ An: Vào khoảng 21h30 ngày 18/8, khoa cấp cứu có tiếp nhận anh Nguyễn Văn Nam (26 tuổi) bị tai nạn giao thông.

Khi nhập viện, bệnh nhân trong tình trạng tỉnh táo, tinh thần ổn định, bị phù nề ở mặt. Sau khi kiểm tra, bác sĩ phát hiện bệnh nhân bị vỡ xương gò má và kíp trực đã giải thích tình trạng người bệnh cho những người đi cùng và thông báo đưa bệnh nhân đi chụp phim.

Bác sĩ Minh kể: “Khoảng gần 22 giờ đêm, khi chúng tôi đang tiếp tục sơ cứu cho bệnh nhân thì một nhóm người đến. Một người đàn ông to cao, mang kính cận yêu cầu đưa bệnh nhân đi chụp phim, tôi giải thích là đã chỉ định chụp phim và chuẩn bị đưa đi chụp. Anh ta bảo tại sao bệnh nhân vào cấp cứu lâu rồi mà không cho đi chụp phim rồi lớn tiếng chửi bới, tiến lại tát tôi một cái vào mặt, đấm liên tiếp vào đầu khiến tôi loạng choạng, ngã ra phía sau”.

Thấy bác sỹ Minh bị đánh, điều dưỡng Lê Quang Hòa ra yêu cầu không được hành hung bác sỹ. Điều dưỡng Hòa cho hay: “Người đàn ông đó đánh vào mặt tôi. Một số người vào can ngăn nhưng anh ta vẫn xông tới. Tôi và bác sỹ Minh lánh vào phòng trực thì người này đi vào, tiếp tục đánh. Khi bị một số người kéo ra ngoài, người đàn ông này vẫn lớn tiếng “đánh thằng đó cho tao”.

Theo những người chứng kiến vụ việc và camera trích xuất: Trong vụ bạo hành này có sự tham gia của một cán bộ là lãnh đạo phường thuộc thành phố Vinh. Khi vụ việc xảy ra, người này có biểu hiện hung hăng và cầm ghế lao theo để đuổi đánh nhân viên y tế.

Sau ít phút xảy ra vụ việc, Cảnh Sát 113 và Công an xã Nghi Phú đã có mặt và điều tra vụ việc, trật tự ở Bệnh viện mới được vãn hồi. Bệnh nhân Nam đã được đưa đến phòng chụp phim và phẫu thuật vào sáng ngày 19/8. Hiện bệnh nhân đang được điều trị tại bệnh viện

Sáng ngày 19/8, bác sỹ Hoàng Thị Minh và điều dưỡng Lê Quang Hòa đã có đơn trình báo sự việc gửi Công an xã Nghi Phú. Công an xã Nghi Phú cũng mời bác sỹ Minh, điều dưỡng Hòa đến trụ sở làm việc, ghi lời khai. Trao đổi cùng phóng viên vào sáng 21/8, lãnh đạo Ban công an xã Nghi Phú cho hay: Vụ việc đang được điều tra nên chưa thể cung cấp thông tin
============================================
*UPDATE: Danh tính người đánh nhân viên Bệnh viện 115 Nghệ An được xác định là ông Nguyễn Đình Hoàng Thắng - Giám đốc Công ty Cổ phần xây dựng Tân Thắng.

Chiều 21/8, ông Nguyễn Xuân Huân - Chủ tịch UBND phường Trung Đô, Thành phố Vinh người có mặt tại Phòng cấp cứu Bệnh viện 115 Nghệ An khi xảy ra vụ việc cho biết: Bệnh nhân Nguyễn Văn Nam (26 tuổi) bị tai nạn giao thông là cháu tôi. Khi tôi có mặt thì vụ hành hung vừa xảy ra. Tôi định cầm ghế ngồi vừa lúc tôi thấy anh Thắng lao vào y bác sĩ nên vội vàng chạy theo để can ngăn.

Fb Hóng Biến Hội :3 / Theo: Báo Nghệ An 

[K]",114731331886956,0,video
8,4,2018-03-22 08:41:58.260170,2017-08-21 13:28:00+00:00,162,114731331886956_1915249255168479,611,40,"Trong clip này, độc giả sẽ được nghe “người của Đảng” phát ngôn về nhân vật Hồ Chí Minh: “phải khắc phục một sai lầm, đó là chúng ta cứ thần thánh hóa bác, cứ coi bác là một bậc thánh, cứ coi bác là một cái gì đó siêu phàm…” và sẽ là thiếu sót nếu không nói về những chuyện riêng tư của “bác”, “kể cả mối tình của bác với Lê Thị Huệ“.

Và “bác là con đẻ của dân tộc, chứ không thể là cha già của dân tộc được, cha già dân tộc tính từ thời Hùng vương dựng nước kia…“. Đừng làm khổ “bác” thêm nữa nha các “đồng chí”!

Báo TIẾNG DÂN
.S:
Nguồn: FB Nguyễn Mạnh Khoa 
https://www.facebook.com/nguyenmanhkhoabk/videos/987899764650962/",114731331886956,3,video
9,5,2018-03-22 08:41:58.260170,2017-08-21 13:02:00+00:00,79,114731331886956_1915226988504039,828,40,"* Ngày hôm nay tòa bắt đầu xử nhưng báo chí VN hoàn toàn im tiếng!

Tóm tắt sự kiện Trịnh Vĩnh Bình đưa Nhà nước CSVN ra tòa quốc tế

Ngày 30/4/2015, Tòa án Quốc Tế thông báo đến Nhà nước CSVN về việc ông Trịnh Vĩnh Bình (Hà Lan) kiện ra tòa vì những bội ước đã ký tại Singapore, mà nội dung là Nhà nước CSVN đã nhìn nhận sai khi ngụy tạo tội trạng và cướp tài sản của ông Bình hơn 30 triệu USD.

Ngày 21/8/2017 là mở đầu cho vụ xử mà nguyên đơn, ông Bình, đã mướn Tổ hợp luật Covington & Burling của Mỹ đòi nhà nước CSVN phải bồi thường cho ông ít nhất là 1,25 tỷ USD.

Đây là một vụ kiện lớn chưa từng có với chế độ CSVN, kể từ năm 1946 cho đến nay. Nhưng báo chí CS hoàn toàn im tiếng, cũng như không nghe luận điệu xuyên tạc quen thuộc của tuyên giáo CSVN là “bị thế lực thù địch xúi giục” hoặc “lợi dụng âm mưu chống phá nhà nước”. Đơn giản vì đây là một sự kiện nhục nhã.

Báo TIẾNG DÂN 
https://www.youtube.com/watch?v=VXq1fMhtimo
http://baotiengdan.com/2017/08/21/tom-tat-su-kien-trinh-vinh-binh-dua-nha-nuoc-csvn-ra-toa-quoc-te/ .S:",114731331886956,1,video
