,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,0,2018-03-22 08:42:00.883106,2017-07-31 04:00:00+00:00,1,114731331886956_1889742244385847,541,30,"[VÌ SAO CÓ NƯỚC GIẦU VÀ NƯỚC NGHÈO]
https://www.facebook.com/thong.luan.1/videos/1154747087868731/

Mời các bạn theo dõi một video do chúng tôi sưu tầm. Video này giải thích những lý do khiến có những quốc gia giầu có vượt bậc và có những quốc gia lại nghèo đói tụt hậu một cách bi đát.

Có ba yếu tố cơ bản mà video này đề cập, đó là Thể chế xã hội, Văn hóa và các điều kiện Địa lý tự nhiên. Một quốc gia có vị trí địa lý thuận lợi, có nhiều tài nguyên thiên nhiên, có văn hóa tích cực và có thể chế xã hội nhẹ và thông thoáng, thì có muốn không thịnh vượng cũng không được.

Một yếu tố phụ mà video này đề cập đó là tham nhũng. Ở những quốc gia nghèo nàn, tham nhũng đã trở thành một định chế khiến mọi cố gắng cải cách đều thất bại.

Một yếu tố phụ khác, trong video này nhắc đến, mà chúng tôi xin phép chỉ đồng ý một phần. Đó là yếu tố tín ngưỡng tôn giáo. Theo chúng tôi, cần có một cái nhìn khách quan. Chúng ta nên đánh giá các tôn giáo dựa vào những giá trị văn hóa tích cực mà tôn giáo đóng góp chung vào đời sống văn hóa xã hôi. Tôn giáo, nói cho cùng, cũng là một vấn đề Văn hóa.

Trong ba yếu tố cơ bản, yếu tố Thể chế xã hội đóng vai trò quan trọng nhất. Một thể chế xã hội hợp lý, đặt trên những giá trị đúng là điều kiện căn bản để một quốc gia có thể khai thác được những điều kiện tự nhiên thuận lợi. Một thể chế xã hội hợp lý sẽ giúp một dân tộc cải thiện được văn hóa của mình, xóa bỏ dần những giá trị văn hóa lạc hậu đồng thời tăng cường những giá trị tiến bộ.

Việt Nam chúng ta có một vị trí địa lý thuận lợi, với một bờ biển dài mở ra một đại dương lơn, chúng ta cũng nằm ngay ở trung tâm một trong những vùng kinh tế năng động nhất thế giới. Văn hóa Việt Nam cũng đã có nhiều đổi thay tích cực. Chúng ta chỉ còn một việc nữa là xây dựng một Thể chế Dân chủ Đa nguyên, đặt nền tảng trên các giá trị như Hòa bình, Tự do, Dân chủ, Bình đẳng, Nhân quyền, Nhà nước pháp trị, Đối thoại, Hợp tác, Lợi nhuận, Môi trường và Liên đới là có thể vươn lên chinh phục phồn vinh và hạnh phúc.

Một chi tiết nhỏ, có lẽ là một sơ suất của tác giả video này, là cho rằng có 25 quốc gia có thu nhập bình quân trên 100.000 USD mỗi năm. Thực tế không có nhiều nước như vậy. Tuy nhiên chi tiết này chỉ là một sai sót không đáng kể, nhất là khi, thu nhập bình quân không phải là tiêu chí quan trọng nhất để đánh giá sự thịnh vượng của mỗi quốc gia.

Tiêu chí quan trọng nhất, theo chúng tôi, đó là mức độ trân trọng con người. Đó là an ninh, nhân phẩm, sức khỏe, chỗ đứng và cơ hội ngang nhau cho mọi người.

Vấn đề không phải là nhận thấy chúng ta chưa có được những điều kiện cần có của phồn vinh để rồi bi quan, chán nản. Vấn đề là nhìn vào đó, chúng ta tìm được chìa khóa để vươn lên. Ý chí vươn lên phải là một đồng thuận cơ bản nhất của dân tộc Việt Nam chúng ta.

fb Tập Hợp Dân Chủ Đa Nguyên",114731331886956,1,video
1,6,2018-03-22 08:42:00.883106,2017-07-31 01:00:00+00:00,653,114731331886956_1889714471055291,1008,28,"Sự khác biệt giữa Hàn Quốc và Triều Tiên

Miền nam giới trẻ thần tượng các oppa, diễn viên, ngôi sao ca nhạc, cầu thủ bóng đá... 😵

Miền bắc thì chỉ 1 và chỉ 1 mà thôi... Kim Jong Ủn (ỉn) – nhà lãnh đạo, nhà chính trị kiệt xuất ...

fb Hoàng Sa Club
Kili",114731331886956,14,video
2,9,2018-03-22 08:42:00.883106,2017-07-30 14:00:00+00:00,66,114731331886956_1889053791121359,309,0,"[CẢNH GIÁC THỔ PHỈ]

Bà con nào hay đi ngang khu vực xã Quang Trung, huyện Thống Nhất, tỉnh Đồng Nai đêm khuya thì lưu tâm đề phòng. Thổ phỉ khu vực này có đồng phục hẳn hoi.

-------

Đang chạy xe lên vợ lúc nửa đêm chạy tới xã quang trung huyện thống nhất thì toét toét chỉ chỉ tôi tấp vào lề , anh công an bước xuống xe , điều lệnh các kiểu .

Công an : chào anh 
Tôi : tội gì thế 
Công an : kiểm tra hành chính 
Tôi : thế đang chạy nghiêm chỉnh thổi vào kiểm tra chơi vậy hả 
Công an : uh anh , lệnh giới nghiêm nên kiểm tra 
Tôi : giờ chỉ có bảo hiểm xe , còn cà vẹt xe để gọi người nhà chụp hình gửi qua cho xem , vì đang trên đường về nhà lấy 
Công an : á mày ko có cavet xe mà còn bày đặt hạch hoẹ các kiểu 
Tôi : thì đang trên đường về lấy , còn muốn có ngay thì chụp hình cho xem đc rồi . 
Công an : á đm ko nói nhiều , liền gọi thêm vài lão dân quân tới quát , kiểm tra cốp giam xe , đưa về xã 
Tôi : uhm về thì về 
Công an : hỏi thăm địa chỉ các kiểu để xin chút tiền , chạy 1 quãng thì dân phòng chạy lên hù doạ các kiểu 
Tôi : cũng đâu vừa , cũ thách thức các kiểu , 
Công an : cứ quay đi vào uỷ ban đừng có quay ko tao đập điện thoại đó 
Tôi : thằng này biết học ( ý là biết điều ) 
Công an : học mà ngu như bò , chửi các kiểu 
Tôi : ê ba mẹ cháu chưa chửi cháu nha , ông đừng chửi , lúc đó cũng vừa tới uỷ ban xã , công an thì chạy xe tôi vào bãi , tôi thì ngồi đằng trước , còn công an xã và dân phòng thì cứ lục đục ở xe tôi , đc 1 lúc thì gọi tôi vào lấy đồ trên xe , tôi vào lấy đồ xong , thế là miệng thèm thuốc , thò tay vào cái hộc phía trước thì bọn nó đã lấy cmn gói thuốc rồi , chỉ để cho đc cái hộp quẹt , tôi liền chửi đểu , ơ gói thuốc vừa ở đây mà đã bị trộm rồi ak sao nhanh thế , nói xong lão công an xã kêu mày lấy đồ trong cốp ra , tôi liền lấy khoá mở cốp xe ra lấy bịch đồ , lấy xong tôi định cầm chìa khoá thì công an nói ơ mày phải để chìa khoá lại bọn tao giữ , ko nửa đêm mày vào trộm thì sao , thế là tôi đưa chìa khoá cho bọn công an , sực nhớ tới bình xăng mới đổ , tôi liền kêu ơ cho mượn lại chìa khoá xe , thế là nó đưa lại tôi khởi động xe lên và cười á xe em mới đổ đầy bình đừng ai hút của em nhé tội em , vì lúc nãy mới bị đua mất gói thuốc 19 điếu rồi , thế là bọn công an nói mày nói ai đua , tôi nói chẳng biết nói ai nhưng gói thuốc Mới mua hút 1 điếu để đây giờ mất tiêu nên đề phòng trộm nó lại hút xăng , thế là mang đống đồ lên phía trước ngồi , bọn công an lại quay ra kêu thôi chịu khó bắt xe khách mà về , tôi nói ngược lại nhà nghèo lắm ko có tiền các anh giam xe tôi thì tôi ngủ lại đây vì nhà xa quá , ngủ lại sáng mai nhà gửi giấy tờ xuống cũng đc , bọn công an thì nói chỗ này ko có chỗ ngủ , ko thì ra nhà nghỉ hoặc bắt xe khách thành bưởi mà về , tôi làm gì còn tiền mà đi xe khách , nhà nghỉ thì xa mang đồ thì nặng đa vậy thì tôi ra trước cổng uỷ ban xã ngủ cũng đc , thế là vua ra trước cổng uỷ ban xã thì thằng dân phòng phóng xe ra và nói ở đây nhiều cô hồn lắm , tôi trả lời lại nó là tôi các đảng mà sợ cô hồn sao , thế là nó phóng xe đi mất , đc 1 lúc thì nhớ nha giữ xe mà éo thấy biên bản đâu , tôi vào lại chỗ xe và gọi đồng chí gì ơi , phía trong ko ai trả lời nhưng thấy có người lù lù mặc quần đùi tóc bù xù chắc đang phê ngủ ra hỏi gì thế , tôi nói ơ giam xe mà ko có biên bản ak , cho tôi xin cái biên bản để mai tôi còn mang giấy tờ lên lấy xe chứ , lão mặc quần đùi thế sao mày lì thế đã kêu đi về lấy giấy tờ xe đi rồi xuống lấy xe tao nói thế mày vẫn ko tin ak , tôi trả lời thế cà vẹt chụp hình các anh còn ko tin thì lấy gì tôi tin , tôi nhà xa đêm hôm ko đc ngủ , giờ viết cho tôi cái biên bản rồi tôi về , lão công an nói mày đàn bà quá , xong lại hỏi thế mày đưa bảo hiểm xe đây rồi đưa hình ca vẹt đây tao xem , nek bảo hiểm vs hình nek , lão loay hoay chụp hình các kiểu xong và nói thôi mày về đi tao thông cảm cho mày vì nhà mày còn xa , thôi tao ko phạt mày đâu nhưng ae phạt trực đêm hôm , mày cho anh em bao nhìu tiền uống cà phê thì cho , tôi nói nãy bắt tôi đông thế biết cho thế nào , tôi đi xa cũng ko có nhiều còn 70k ak cầm đỡ đi cho ae cafe , uhm cũng đc mà nhớ là mày cho nha chứ tao ko phạt , uh thì tôi cho , đi đc 1 đoạn thì mồm tôi cứ lẩm bẩm phạt thì nói phạt mẹ đi còn bày đặt xin đểu ... thế là lão dắt xe ra cho ......... kkkk 1 đêm hành trình về với vợ với con nó gian nan thế đó ... sau 1 cuộc lì lợm thì giờ cũng đã có mặt tại nhà của vk hjhh về với vk với con cảm giác hạnh phúc quá 😂😂😂.

(Fb Lộc Quang)

[K]",114731331886956,3,video
3,1,2018-03-22 08:42:00.883106,2017-07-29 02:18:55+00:00,2,114731331886956_1887550367938368,706,90,"Người con gái Việt Nam trong trang phục áo dài truyền thống.  

(fb Nguyễn Hoàng Duy st)
Kili",114731331886956,0,photo
4,16,2018-03-22 08:42:00.883106,2017-07-28 04:30:00+00:00,238,114731331886956_1886447484715323,702,16,"Một hãng tin tình báo quốc phòng của Anh vừa tiết lộ rằng các quan chức chính phủ Việt Nam yêu cầu các đối tác của Mỹ trả 25% hoa hồng cho các thương vụ mua bán vũ khí.

fb VOA Tiếng Việt",114731331886956,11,video
5,13,2018-03-22 08:42:00.883106,2017-07-28 02:02:00+00:00,92,114731331886956_1885771448116260,406,13,"CSGT Con Sâu Gặm Tiền

Admin .S: sưu tầm từ FB Luật sư X",114731331886956,4,video
6,7,2018-03-22 08:42:00.883106,2017-07-28 01:02:00+00:00,7,114731331886956_1885747888118616,210,18,"BÀ CON ĐỒNG TÂM CHÚNG TÔI VẪN RA ĐỒNG CHĂM CÂY BÌNH THƯỜNG

Nhân dân Đồng Tâm chúng tôi nhất trí với 2 điều được khẳng định trong Kết Luận Thanh Tra của TP HN.

1. ""Toàn bộ sân bay Miếu Môn là đất quốc phòng""

Vâng, đúng vậy. Đất nông nghiệp của chúng tôi đây ko phải đất quốc phòng vì ko thuộc phạm vi của sân bay Miếu Môn.

Chúng tôi hôm nay tiếp tục ra đồng Sênh, chăm cây bình thường.

2. ""Thu hồi ngay diện tích đất quốc phòng bị lấn chiếm.""

Vâng. Các bác thu hồi ngay đi, trong khu vực 47,36 ha ấy, có 14 hộ khác, không phải chúng tôi, đang sử dụng đất quốc phòng đó.

Từ trước đến nay, chúng tôi canh tác trên đất này, nộp thuế cho HTX, chưa bao giờ gián đoạn, chưa bao giờ bị thu hồi.

Viettel cứ vào trong đất sân bay ấy mà làm dự án, đừng bày mưu cướp đất trồng cấy của chúng tôi!",114731331886956,2,video
7,4,2018-03-22 08:42:00.883106,2017-07-27 14:00:00+00:00,654,114731331886956_1885320924827979,802,19,"[Diễn tuồng hơi bị lộ liễu à nha :3 ]

CAND vì dân quên mình 😱

fb Hoàng Sa Club
Kili",114731331886956,4,video
8,113,2018-03-22 08:42:00.883106,2017-07-27 12:00:00+00:00,6,114731331886956_1885303864829685,561,7,"Công ty SHING MARK ở Đồng Nai đang vi phạm nghiêm trọng luật lao động. Ép công nhân làm quá sức, bắt làm ngày chủ nhật nhưng trả công như ngày thường, bắt tăng ca đêm nhưng lại không cho công ăn ăn tối.😡

Được biết SHING MARK là công ty của Đài Loan.

Fb Đài Phát Thanh Tiếng Nước Tôi Úc Châu

[K]",114731331886956,21,video
9,151,2018-03-22 08:42:00.883106,2017-07-27 11:00:00+00:00,74,114731331886956_1885259728167432,813,5,"Vô pháp ngay tại Thành phố Hồ Chí Minh vì gà Đông tảo!

Một số cán bộ, công an, dân phòng ..tại một phường ở quận Tân Bình sáng 26/7/2017 đã xâm nhập gia cư trái phép khi chủ nhà không có nhà. Họ phá khoá vào nhà, người giúp việc phản đối vì chủ nhà không có nhà, không có lệnh kiểm tra. Nhưng nhóm người này vẫn hùng hổ vào nhà lấy đi nhiều gà Đông Tảo, loại gà rất quý của chủ nhà. Họ nại ra thực hiện chỉ thị 02 của Thành phố Hồ Chí Minh về xử lý kinh doanh gia cầm trái phép (thực ra là chỉ thị phòng chống dịch bệnh gia súc, gia cầm năm 2015).

Để nghị thành phố Hồ Chí Minh và quận Tân bình làm rõ ngay vụ việc này, không thể để tình trạng mấy ông trời con, tự ý xâm nhập gia cư và lấy tài sản của dân không theo đúng luật và trình tự nào! 

Xin các bạn cùng chia sẻ để nhiều người biết và lên tiếng buộc nhà chức trách sớm xử lý những kẻ vô pháp này!

Tham khảo thêm về chỉ thị 02 của TPHCM:

http://www.sonongnghiep.hochiminhcity.gov.vn/Lists/VBPL_DB/Attachments/199/02-CT-UBND%20day%20manh%20cac%20bien%20phap%20phong%20chong%20dich%20benh%20gia%20suc%20gia%20cam%20TPHCM.doc
http://m.baomoi.com/tp-hcm-quyet-xu-ly-dut-diem-tinh-trang-kinh-doanh-gia-cam-trai-phep/c/19644685.epi

(Ls Trần Vũ Hải)

[K]",114731331886956,12,video
