,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,0,2018-03-22 08:43:33.125252,2015-11-30 14:00:01+00:00,0,114731331886956_1242996109060467,385,0,"[Clip troll Putin của Thổ Nhĩ Kỳ] ;)
Nga xâm phạm không phận của Thổ chỉ 16 giây thôi là đủ để Thổ nó bắn 1 phát, phi công chết ngắc không kịp hối ^^

Tàu xâm phạm lãnh hải VN, bắn chết ngư dân ngày nầy sang ngày khác, lãnh đạo VN/cảnh sát biển VN chỉ biết nói ""quan ngại, quan ngợi"" ^^

Tàu hổ trợ phiến quân vùng biên giới Miến điện. Miến đánh bom căn cứ của loạn quân ngay trong đất TQ, Tàu đếch dám làm gì !!! Ghê hơn nữa, Miến đi thêm 1 bước xa hơn, thoát Trung bằng cách cho bầu cử tự do đa đảng !!!

Kili",114731331886956,0,video
1,0,2018-03-22 08:43:33.125252,2015-11-30 12:30:00+00:00,1,114731331886956_1242892882404123,1220,0,"Clip Film tuyên truyền và tài liệu lịch sử thật về Nguyễn Văn Trỗi

""Lịch sử nên viết lại chân thật. Nếu xuyên tạc nó với mục đích lừa dối đồng bào thì đó là tội ác""

(Fb Trâm Lê bình luận)

Nguyễn Văn Trỗi- một sản phẩm dối trá

Cách đây 50 năm, vào một sáng sớm mùa thu tháng 10 năm 1964, học sinh trường tiểu học chúng tôi tập trung ngoài sân chào cờ. Nhưng buổi chào cờ hôm ấy mang một bầu không khí đặc biệt. Sau lễ chào cờ, chúng tôi không giải tán để đi vào lớp mà ở lại nghe thầy hiệu trưởng nói về người anh hùng liệt sĩ Nguyễn Văn Trôi và làm lễ mặc niệm. (Trong những ngày đầu tiên, do thông tin đưa ra miền Nam thiếu chính xác nên người ta gọi tên Nguyễn Văn Trỗi thành Nguyễn Văn Trôi).
 
Thầy hiệu trưởng nói về Nguyễn Văn Trỗi, là biệt động quân Sài Gòn, một nguời thợ điện còn rất trẻ, mới 24 tuổi, vừa mới lấy vợ chưa có con, đã xung phong nhận nhiệm vụ đánh bom ám sát Bộ Trưởng quốc phòng Mỹ Robert McNanara đang ở thăm Sài Gòn. Dự tinh bom sẽ được đặt dưới cầu Công Lý, nơi phái đoàn cao cấp của Mỹ do McNamara dẫn đầu, đi qua. Kế hoạch bị bại lộ, Nguyễn Văn Trỗi bị bắt và bị chính quyền Việt Nam Cộng hòa kết án tử hình. Ngày 15 tháng 10 năm 1964 bản án được thi hành.
 
Trong 9 phút ngắn ngủi trên pháp trường Nguyễn Văn Trỗi đã làm nên lịch sử bởi tư thế hiên ngang, bất khuất với những lời hô vang dội, thầy hiệu trưởng nhấn mạnh, và đọc lời của Hồ Chí Minh:
""Vì tổ quốc vì nhân dân, liệt sĩ Nguyễn Văn Trỗi đã anh dũng đấu tranh chống đế quốc Mỹ đến hơi thở cuối cùng. Chí khí lẫm liệt của anh hùng Nguyễn Văn Trỗi là tấm gương cách mạng sáng ngời cho mọi người yêu nước - nhất là các cháu thanh niên, học tập"".

 
Chúng tôi lắng nghe trong sự xúc động, nghẹn ngào và uất hận. Lễ mặc niệm kéo dài ba phút. Sau đó thầy hiệu trưởng phát động phong trào thi đua sống, hộc tập và chiến đấu như anh Nguyễn Văn Trỗi.
 
Phong trào nổi lên rầm rộ và được cảm nhận bởi học sinh đến mức năm 1965 trong cuộc thi giỏi văn toàn miền Bắc dành cho học sinh cấp 2, đề bài nói về anh hùng Nguyễn Văn Trỗi, một học sinh thay vì viết văn xuôi đã làm một bài thơ dài, đoạt giải ba (không có giải nhất), mở đầu:
 
""Vì Tổ quốc vì nhân dân kính mến
Anh xây nên những giây phút anh hùng
Tặng quê hương một hơi thở cuối cùng
Tặng Tổ quốc một trang vàng chói lọi"".
 
Nhiệt huyết và tinh thần sôi động ấy chính là hiệu quả từ bộ máy tuyên truyền của chế độ. Âm thanh trước hết được khuyếch trương trên báo đảng. Tố Hữu, lúc bấy giờ là Uỷ viên Ban Bí thư Trung ương Đảng Cộng sản Việt Nam, đã mô tả toàn bộ cuộc hành quyết Nguyễn Văn Trỗi trên báo Nhân Dân qua bài thơ ""Hãy nhớ lấy lời tôi"":
 
""Chúng trói Anh vào cọc, mấy vòng dây
Mười họng súng. Một băng đen bịt mắt.
Anh thét lớn: ""Chính Mỹ kia là giặc!""
Và tay Anh giật phắt mảnh băng đen
Anh muốn thiêu, bằng mắt, lũ đê hèn
Với cái chết, Anh muốn nhìn giáp mặt
Như ngọn lửa không bao giờ dập tắt!
Chúng run lên, xông trói chặt Anh hơn
Đôi môi Anh đã khô cháy căm hờn:
Phải chiến đấu không sợ gì súng đạn!
Lệnh: Hàng đầu quỳ xuống! Một giây thôi
Anh thét lên: Hãy nhớ lấy lời tôi:
Đả đảo đế quốc Mỹ!
Đả đảo Nguyễn Khánh!
Hồ Chí Minh muôn năm!
Hồ Chí Minh muôn năm!
Hồ Chí Minh muôn năm!
Phút giây thiêng, Anh gọi Bác ba lần!
Súng đã nổ, mười viên đạn Mỹ""...
và:
 
""Anh gục xuống. Không. Anh thẳng dậy
Anh hãy còn hô: Việt Nam muôn năm!""
 
Các nhà văn, nhà thơ, đạo diễn đồng loạt cho ra đời các tác phẩm ngợi ca Nguyễn Văn Trỗi, biểu tượng của ngọn lửa anh hùng cách mạng. Một nhà thơ (hình như Giang Nam) phụ hoạ:
 
""Vứt mảnh băng đen anh gằn giọng: ""Không cần
Để ta nhìn lần cuối cùng Tổ quốc""
 
Đạo diễn Bùi Đình Hạc và Lý Thái Bảo xây dựng phim truyện ""Nguyễn Văn Trỗi"" (1966), nhạc sĩ  Vũ Thành sáng tác bài ""Lời anh vọng mãi ngàn năm"" phát oang oang trên đài phát thanh ""Ôi, tên anh truyền khắp hoàn cầu, cuồn cuộn sôi trong muôn con tim..."". Còn chúng tôi, những đứa học sinh, chuyền tay nhau đọc tập bút ký ""Sống như anh"" của Trần Đình Vân...
 
Trong xã hội miền Bắc, con người sống như bị giam hãm trong ""trại súc vật"", bị tẩy não, bị thuần hoá, mù tịt thông tin, chỉ biết thế giới bên ngoài qua các phương tiện báo chí truyền thông của đảng. Lúc ấy cũng chưa có Internet, dường như ai ai cũng tin, tin như đinh đóng cột vào cả những điều phi lý hiển nhiên. Một con người nơi pháp trường đã bị trói gập khuỷ tay làm sao có thể giật mảnh băng đen bị mắt. Rằng, đã bị súng bắn chết gục sao còn có thể ""thắng dậy"" mà hô khẩu hiệu! Nhưng tuyệt nhiên không hề có một sự nghi kị nào!
 
Phải đợi tới 34 năm sau, năm 1998 khi cuốn sách ""Chân dung và đối thoại"" của Trần Đăng Khoa phát hành, thì một số ít người mới biết được sự thật. Diễn biến toàn cảnh Nguyễn Văn Trỗi bị xử tử hình trên không như Tố Hữu ca ngợi mà bị xiên xẹo, bịa đặt, dối trá. Cả một nửa đất nước đã bị lừa gạt thảm hại bởi bút pháp ""bậc thầy"" và nghệ thuật bịa của ""nhà thơ lớn"".
 
Trong một lần tâm sự với Trần Đình Khoa, Tố Hữu, lúc này là một con người thất thế, chán nản nhân tình thế thái, như một lời tự thú, đã nói ông ngồi nhà bịa như thật khiến người đọc cứ tưởng như ông đang ở ngoài mặt trận, khi viết bài thơ ""Hoan hô chiến sĩ Điện Biên"" và cũng dịp ấy ông thú nhận:
 
""Tôi hô khẩu hiệu đấy, tôi chả sợ. Tôi muốn nói rằng: Không có cái gì là không thành thơ được. Tôi cho cả Nguyễn Văn Trỗi hô: Hồ Chí Minh muôn năm. Mà hô những ba lần kia"".
 
Cái kim bọc kỹ lâu ngày cũng lòi ra. ""Anh hùng"" Nguyễn Văn Trỗi bị bắn chết nhưng ""nhà thơ"" đã kịp nhét khẩu hiệu vào mồm! Để hô. Hô to cho dân miền Bắc nghe qua báo đảng!
 
Sau này xem lại clip video mới thấy Nguyễn Văn Trỗi, một kẻ khủng bố đúng nghĩa với ngôn ngữ ngày nay, chẳng thấy anh ta hô hoán khẩu hiệu nào, mà cũng chẳng thấy đâu cái tư thế ""lẫm liệt"":
 
https://www.youtube.com/watch?v=wH3RgiZJSaI  
 
Nhưng cũng hết sức thô bỉ và đáng xấu hổ! Biết là bịa mà Trần Đăng Khoa cũng cố nịnh:
 
""Tất nhiên, sau ba câu khẩu hiệu Hồ Chí Minh muôn năm, Tố Hữu đã hạ một câu thơ thật là thần tình: Phút giây thiêng anh gọi Bác ba lần. Và thế là ngay lập tức, mấy câu khẩu hiệu khô khốc trên kia đã không còn là khẩu hiệu nữa, nó đã thành tình cảm, xúc cảm, thành nỗi niềm thiêng liêng của cả một đời người ở cái giây phút hiểm nghèo nhất. Và người đọc bỗng ứa nước mắt. Đấy là tài nghệ của một bút pháp lớn. Bút pháp bậc thầy"".
 
Sự dối trá về Nguyễn Văn Trỗi cũng tương tự như ""ngọn đuốc sống"" Lê Văn Tám trong thời chống Pháp, một nhân vật được Trần Huy Liệu, Bộ trưởng Bộ Tuyên truyền và Cổ động của Việt Nam Dân chủ Cộng hòa sáng tác, dựng lên.
 
Trớ trêu thay, cho đến ngày nay, người ta cũng bất chấp dư luận, sống sượng và vô liêm sỉ đến mức vẫn lấy tên Lê Văn Tám để đặt tên cho nhiều truờng học và công viên ở Việt Nam. Họ cũng chẳng chỉnh sửa, đính chính những điều không có về hình ảnh Nguyễn Văn Trỗi.
 
Các thế hệ sau chiến tranh tiếp tục bị nhồi sọ bằng những biểu tuợng lịch sử gian dối, mà đỉnh cao nhất là nhân vật Hồ Chí Minh, được tuyên truyền như ""một danh nhân văn hoá"".
 
Chế độ cộng sản tồn tại được nhờ vào hai yếu tố: bạo lực và dối trá. Bạo lực để đàn áp sự chống đối và phủ tâm lý sợ hãi lên toàn xã hội. Dối trá để nhồi sọ, ngu dân.
 
Cựu Tổng Bí thư đảng Cộng sản Liên Xô Michail Gorbachev đã từng cay đắng nói: “Cả cuộc đời tôi đi theo chủ nghĩa cộng sản chỉ thấy toàn là nói dối, nói dối và nói dối”.
 
Lech Walesa, cựu thủ lĩnh Công đoàn Đoàn Kết Ba Lan, người thợ điện đã làm chập mạch toàn bộ hệ thống cộng sản châu Âu nói rằng, “Người cộng sản là những tổ sư chuyên về phá hoại. Họ c ó thể biến cái hồ cá thành tô súp cá dễ như chơi"".
 
Còn Aeschylus (524 TCN – 456 TCN), nhà soạn kịch Hy Lạp cổ đại, cha đẻ của bi kịch hiện đại, từ xa xưa đã nhận định: ""Không có gì tồi tệ hơn sự dối trá được thể hiện bằng những ngôn từ hoa mỹ"".

-Lê Diễn Đức-

[K]-[R]",114731331886956,1,video
2,0,2018-03-22 08:43:33.125252,2015-11-28 07:00:01+00:00,0,114731331886956_1241767279183350,1419,0,"""Tôi là gái đứng đường. Tôi bán thân, nhưng sẽ không bao giờ bán nước.""
Mọi người ai cũng lên án những người bán thân. Nhưng bán thân vẫn danh dự hơn bán nước !!!!

fb Ku Búa
Kili",114731331886956,0,photo
3,0,2018-03-22 08:43:33.125252,2015-11-27 11:00:00+00:00,0,114731331886956_1241291679230910,634,0,"TÀU TQ RƯỢT ĐUỔI, CHĨA SÚNG ĐE DOẠ TÀU DÂN SỰ VIỆT NAM 

Vụ việc xảy ra lúc 11 giờ 30 ngày 13.11 tại vùng biển Trường Sa (Việt Nam), 2 tàu Hải cảnh Trung Quốc xuất hiện chặn đầu khóa đuôi tàu Hải Đăng 05 bắt đổi hướng, nhưng không thành nên Hải cảnh 35115 đổi chiến thuật chạy vòng tròn quanh tàu ta liên tục trong 30 phút, cùng với Hải cảnh 2305 hú còi xua đuổi ầm ĩ.

Khoảng 12 giờ, thêm tàu chiến đổ bộ 995 (TQ) lao tới cùng vây ép, có khi cách tàu Hải Đăng chỉ 20 mét và quát tháo ầm ĩ qua hệ thống bộ đàm.

http://thanhnien.vn/thoi-su/video-tau-hai-canh-trung-quoc-ruot-duoi-chia-sung-de-doa-tau-dan-su-viet-nam-638924.html

Vẫn như thường lệ, tuyệt không thấy bóng dáng lực lượng CSB và HQND anh hùng của VN xuất hiện kềm chế nhóm tàu TQ để bảo vệ tàu VN.

[K]",114731331886956,0,video
4,0,2018-03-22 08:43:33.125252,2015-11-27 10:00:00+00:00,0,114731331886956_1241216602571751,1118,0,"""Tôi rất bất bình mỗi khi gặp bạn bè hay người thân xung quanh "" suỵt suỵt "" khi tôi nói về tệ nạn xã hội và nguyên nhân gốc rễ là do chánh quyền bê bối. 
Tôi giận mình rằng không thuyết phục được họ, nên tôi đăng cộng đồng để cho họ hiểu tôi không là số ít!

Số ít ở Việt Nam này chưa chắc là bạn sai! Số ít ở đất nước quá nghịch lý thì bạn là Chân Lý khi nằm trong số ít.""

(Fb Lâm Ngân Mai)

[B]",114731331886956,0,video
5,0,2018-03-22 08:43:33.125252,2015-11-27 09:00:17+00:00,0,114731331886956_1241297032563708,601,0,"Bom tấn Việt Nam
(Blue)",114731331886956,0,photo
6,151,2018-03-22 08:43:33.125252,2015-11-26 07:01:01+00:00,15,114731331886956_1240703109289767,1585,8,"Xe đang dựng trước nhà, CAP đến kiểm tra yêu cầu giấy tờ phải chính chủ. Đồng thời ra lệnh cho BVDP dẫn xe đi (tạm giữ) mà không lập biên bản cũng như nói rõ vi phạm điều gì dù các sinh viên thuê trọ đã đăng ký tạm trú đầy đủ.

Khi bạn sinh viên đề nghị lập biên bản, thì CA vô cớ ""mời"" chủ xe lên phường làm việc cùng lời lẽ uy hiếp, hăm dọa : ""Lên tao giam xe mày.....Xe mày không đúng tên đúng chủ tao giữ chừng nào mày đúng tên đúng chủ, tao cho mày biết...""

Sự việc xảy ra tại một khu trọ sinh viên ở phường Hiệp Bình Chánh, Thủ Đức.

Theo bạn, lực lượng CA hay bạn sinh viên (người quay clip) đã nói ngang?

[K]",114731331886956,7,video
7,0,2018-03-22 08:43:33.125252,2015-11-26 05:03:09+00:00,0,114731331886956_1240695725957172,164,0,"Lufthansa Flight 181 - Chuyến bay Luffhansa 181.

Ảnh: Một tên khủng bố mặc áo phông in hình Che Guevara đứng bên cửa phi cơ mở toang sau khi bắn chết cơ trưởng Jürgen Schumann rồi ném xác ông xuống sân bay Aden, nam Yemen - điểm dừng chân thứ 5 trong 6 điểm dừng chân của chiếc máy bay bị không tặc, ngày 17/10/1977.

Luffhansa 181 là một chiếc phi cơ Boeing 737-230 có tên Landshut. Cất cánh tại Palma de Mallorca tới Frankfurt với 86 hành khách và 5 nhân viên phi hành đoàn.

Bị không tặc vào ngày 13 tháng 10 năm 1977 chỉ 30 phút sau khi cất cánh bởi 4 kẻ khủng bố tự nhận là ""Đặc nhiệm tử vì đạo Halime"" gồm 2 người Palestine, 2 người Libang. Tên lần lượt là: Zohair Youssif Akache (đội trưởng - Palestine),Suhaila Sayeh (Palestine) , Wabil Harb, Hind Alameh.

Yêu sách của nhóm khủng bố là trả tự do cho 10 thành viên khủng bố thuộc ""Đảng hồng quân"" - một nhóm khủng bố cánh tả, theo chủ nghĩa Mác - Lênin và chuyên khủng bố Tây Đức, 2 người Palestine bị giam giữ cùng với 15 triệu dollar.

Tiếp đó, chiếc Landshut có một hành trình ròng rã suốt 5 ngày qua Rome, Larnaca, Bahrain, Dubai, Aden, Mogadishu. Tại Mogadishu, nhóm khủng bố sát hại cơ trưởng Jürgen Schumann và đưa ra thời hạn chót cho yêu sách: Toàn bộ những kẻ trong danh sách phải được trả tự do vào 4 giờ chiều (theo giờ địa phương). Nhóm khủng bố được thông báo rằng Tây Đức chấp nhận yêu sách nhưng phải trì hoãn do cần thời gian chuyên chở tù nhân, hạn chót được dời đến 2h30 sáng hôm sau.

Vào 2h00, chiến dịch Feuerzauber bắt đầu, một đội đặc nhiệm chống khủng bố GSG-9 của Tây Đức tiếp cận máy bay và giết chết 3 tên khủng bố, bắt sống 1 tên. 4 hành khách cùng một đặc nhiệm GSG-9 bị thương, chiến dịch thành công và 86 hành khách được hộ tống an toàn đến phi trường Cologne-Bonn.

Sau đó, 3 trong số 10 tên khủng bố được yêu cầu thả tự do đã tự sát chết trong khám giam. Nhóm khủng bố ""Đảng Hồng quân"" hành quyết con tin bị bắt 5 tuần trước đó là ông Hanns Martin Schleyer.

(Fb Lịch sử hiện đại: Chiến tranh và cách mạng)

[K]",114731331886956,0,photo
8,0,2018-03-22 08:43:33.125252,2015-11-25 08:00:17+00:00,0,114731331886956_1240275899332488,204,0,"Đại học KINH DOANH và CÔNG NGHỆ lại được BGD cho phép đào tạo ...BÁC SĨ VÀ DƯỢC SĨ

Chưa rõ quyết định này là sáng suốt hay sai lầm nhưng việc cho phép một trường chưa có kinh nghiệm đào tạo chuyên sâu ngành đặc thù là Y khoa này đang nhận được nhiều phản ứng trái chiều từ dư luận. Trong đó nổi lên 3 luồng ý kiến :

1. Đa số cho rằng việc này là không nên. Sự phản đối đến từ những người đang theo ngành y. Fb Chuyên ngành Y than thở : ""Chuyện có thật mà tưởng như đùa. Buồn !!""

2. Một số đưa ra quan điểm ""biết đâu dân lập lại có thể làm tốt hơn""

3. Số khác lại nghĩ theo hướng hơi tiêu cực : ĐH Kinh doanh và Công nghệ nổi tiếng là nơi ""trú ngụ"" của con nhà giàu để kiếm bằng, giờ lại cho đào tạo bác sĩ khác nào là ""con đường thứ 2"" cho cocc khi không thi nổi vào ĐH Y.

Cá nhân bạn nghĩ gì về quyết định này? Bạn nghiêng theo ý kiến nào (hoặc có ý kiến khác)?

Ảnh : fb Chuyên ngành Y

[K]",114731331886956,0,photo
9,0,2018-03-22 08:43:33.125252,2015-11-25 00:01:54+00:00,0,114731331886956_1240042672689144,973,0,"Một comment: ""Các tổ chức bảo vệ trẻ em sao không lên tiếng về việc này. 15 tuổi - 4,5 năm tù... tương lai em sẽ ra sao khi ra tù? Các vấn đề về đất - thu hồi - cưỡng chế thì nay đúng, mai sai; ai sẽ chịu trách nhiệm về tương lai của bé nếu mai... lại sai?""

Đúng vậy, mình đã nói điều này rất nhiều lần. Các tổ chức quốc doanh mà chúng ta tham gia thực chất chỉ là CÁNH TAY NỐI DÀI của chính quyền để quản lý người dân, chứ không phải là CÔNG CỤ PHẢN BIỆN, BẢO VỆ người dân trước cái sai của chính quyền như những nước văn minh.

Hãy ngẫm lại đi. Từ nhỏ các bạn tham gia Đội TNTP Hồ Chí Minh. Lớn lên chút là Đoàn TNCS Hồ Chí Minh rồi Hội sinh Việt Nam. Các tổ chức nào đã từng 1 lần đứng ra bảo vệ quyền lợi của các bạn? Vụ con ruồi trong chai Number 1, ta có thể thấy cái ""Hội bảo vệ người tiêu dùng"" nó ""hữu ích"" đến mức nào. Trong xí nghiệp, các ""công đoàn quốc doanh"" cũng không chẳng thể hiện được vai trò để bảo vệ người công nhân trước chủ xưởng....

Trong vụ này, Quỹ bảo trợ trẻ em Việt Nam, Hội Bảo vệ Quyền trẻ em Việt Nam... các vị ở đâu rồi? Chẳng dám lên tiếng 1 lời. Cũng phải thôi, các vị do nhà nước quản lý mà.

Không biết trong tương lai, công đoàn độc lập (theo cam kết khi vào TPP) có được hoạt động với đúng nghĩa của nó không nữa.

(Fb Những câu nói ngu nhất mọi thời đại của dlv và hvb)

Ảnh : em Nguyễn Mai Trung Tuấn tại ""toà""

http://thanhnien.vn/thoi-su/nam-sinh-15-tuoi-tat-a-xit-truong-cong-an-cua-doan-cuong-che-lanh-45-nam-tu-638002.html

[K]",114731331886956,0,photo
