,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,61,2018-03-22 08:43:11.757001,2016-03-26 17:00:00+00:00,4,114731331886956_1332208946805849,489,0,"Một người dân vừa gửi cho mình. Xảy ra ở chợ Loong Toong , TP Hạ Long.

Vài thằng sai nha đi cướp hàng rong lòng đường, nhưng sau khi cướp rổ trái cây không thành đổ ra đường thì chúng bỏ đi.

Chị này gan lì, thà đồ tao tao đổ hoặc cho chó ăn, chớ đéo cho tụi bây ăn.

Khẩu hiệu là : ""Dân đề phòng dân phòng""
 
fb Quyền Cao Xuân

Kili",114731331886956,13,video
1,50,2018-03-22 08:43:11.757001,2016-03-26 09:01:00+00:00,6,114731331886956_1331347630225314,483,1,"Mời ông trung tá Nguyễn Quang Thắng, phó phòng tham mưu CATP - người đã có phát ngôn : ""HCM không có bắt cóc"" xem clip. Không biết xem xong ông nghĩ sao?

Chia sẻ không phải để lo sợ mà là để đề phòng cảnh giác hơn bà con nhé

---------------

""Đang đi từ hướng sg về tây ninh mới vừa qua cầu An Hạ thì thấy cảnh này , nghe người dân nói là em bé bị ai bỏ giữa đồng ruộng người dân thấy lạ dẫn em lên rồi hỏi thì nói là  bị người ta chở bỏ ở đó.

Nghe thông tin thì biết em bé này học ở Trường tiểu học Lê Lai đường Tây Thạnh quận Tân Phú.""

(fb Võ Trung Điệp)

[K]",114731331886956,8,video
2,0,2018-03-22 08:43:11.757001,2016-03-24 13:00:00+00:00,1,114731331886956_1327758223917588,171,2,"[Hồi Giáo Cực Đoan: hệ tư tưởng nguy hiểm nhất]

Giới thiệu

Hồi Giáo Cực Đoan có phải là hệ tư tưởng nguy hiểm nhất của thế hệ chúng ta hay không? Nó có thể được so sánh với Chủ Nghĩa Quốc Gia Xã Hội và Chủ Nghĩa Cộng Sản trong thế kỷ 20 hay không? Hay những người tin vào Hồi Giáo thật sự không nguy hiểm hơn những người Công Giáo, Do Thái và Phật Giáo? Ông Raymond Ibrahim, tác giả của cuốn ""The Al Qaeda Reader,"" (Giải Mã Al Qaeda) giải thích Hồi Giáo Cực Đoan là gì, và cho thấy người Hồi Giáo cũng như người không phải Hồi Giáo có thể đánh bại nó bằng cách nào.

----------
Hệ tư tưởng nguy hiểm nhất của thế giới là gì?

Trong giai đoạn đầu thế kỷ 20, câu trả lời là Chủ Nghĩa Phát Xít, bắt đầu trước tiên ở Ý trong thập niên 1920, và sau đó ở Đức và Đế Chế Nhật Bản. Thế giới đã phải có một cuộc thế chiến và tốn 50 triệu sinh mạng để đánh bại nó.

Trong giai đoạn sau của thế kỷ 20, câu trả lời là Chủ Nghĩa Cộng Sản. Giữa Liên Bang Soviet, Trung Quốc dưới sự cầm quyền của Mao Trạch Đông và những quốc gia thân cộng sản, đã có ít nhất 100 triệu người chết vì hệ tư tưởng đó.

Ngày hôm nay, câu trả lời là Chủ Nghĩa Hồi Giáo, Chủ Nghĩa Hồi Giáo là một hệ tư tưởng toàn trị theo cơ chế tự nhiên: chính quyền kiểm soát tất cả mọi thứ. Cũng giống như Chủ Nghĩa Phát Xít và Chủ Nghĩa Cộng Sản, Chủ Nghĩa Hồi Giáo luôn muốn bành trướng. Nó luôn luôn tìm cách để trở nên lớn hơn, xuyên biên giới, và đem càng nhiều người vào hệ tư tưởng đó càng tốt. Và, như Chủ Nghĩa Phát Xít và Chủ Nghĩa Cộng Sản, rất nhiều tín đồ cuồng của Chủ Nghĩa Hồi Giáo sẵn sàng tiêu diệt để đạt được mục tiêu.

Các mục tiêu đó thường trái ngược với tất cả những gì Tây Phương và các xã hội tự do khác tôn vinh: tự do ngôn luận, thị trường tự do (chủ nghĩa tư bản), tự do để theo tôn giáo hoặc không theo tôn giáo, tự do tụ họp, tự do báo chí và, đương nhiên, những quyền lợi công dân và dân sự căn bản cho tất cả công dân.

----------
Chủ Nghĩa Hồi Giáo là gì?

Chủ Nghĩa Hồi Giáo hoàn toàn bác bỏ nguyên tắc tách biệt tôn giáo từ chính phủ của Tây Phương. Theo quan niệm của nó, chính phủ chỉ hợp pháp khi họ cai trị dựa theo luật tôn giáo – trong trường hợp của Chủ Nghĩa Hồi Giáo, Sharia, những bộ luật thiên liêng của Hồi Giáo.

Sharia được dựa trên những lời dạy của Kinh Thánh Quran và Sunnah. Quran được cho là những lời nói của thánh Allah, được tiết lộ bởi nhà tiên tri Muhammad vào thế kỷ thứ 7. Còn Sunna là những lời nói và hành động của Muhammad.

Những người tin theo Chủ Nghĩa Hồi Giáo tin rằng Sharia cho rằng những ai sinh là người Hồi Giáo phải luôn là người Hồi Giáo và phải bị giết nếu họ đổi sang tôn giáo nào khác; những ai ngoại tình phải bị ném đá cho đến chết; những ai xúc phạm Hồi Giáo và Muhammad phải bị đánh bằng roi hoặc tử hình, và người ăn trộm phải bị cắt tay. Thêm vào đó, những người theo Chủ Nghĩa Hồi Giáo lại tha thứ cho đa thê và hôn nhân với trẻ em.

Những tín ngưỡng này đang được áp dụng hiện tại ở, bao gồm những nơi khác, Iran, Sudan, Saudi Arabia, phần Hồi Giáo của Nigeria, vài địa phận của Pakistan, Syria, Iraq và Afghanistan – và bất cứ nơi đâu Sharia được thành lập.

Nếu những người theo Chủ Nghĩa Hồi Giáo chỉ muốn sống dưới Sharia trong cộng động riêng của họ và không đụng chạm gì tới những ai không muốn sống như họ, thì họ không được coi là một sự đe dọa đến cả thế giới. Nhưng vậy thì không phải là Chủ Nghĩa Hồi Giáo nữa.

Chủ Nghĩa Hồi Giáo muốn toàn thế giới được cai trị bởi Sharia. Và bất cứ ai phản đối chính sách bành trướng và nới rộng của Chủ Nghĩa Hồi Giáo là kẻ thù và phải bị tiêu diệt. Trong đó gồm có Hoa Kỳ, tất cả Châu Âu và Do Thái (Israel). Nhưng nó còn gồm có những người Hồi Giáo. Những người theo Chủ Nghĩa Hồi Giáo đã giết người Hồi Giáo nhiều hơn bất cứ thành phần của nhóm nào khác.

----------
Ai là cực đoan?

Vậy thì, có bao nhiêu người theo Chủ Nghĩa Hồi Giáo? Không ai biết chắc được. Nhưng chúng ta có thể làm vài bài toán cộng thận trọng. Có khoảng 1.5 tỷ người Hồi Giáo trên thế giới. Bao nhiêu người trong số đó tin hoặc ủng hộ Chủ Nghĩa Hồi Giáo?

Một cuộc thăm dò của Pew Research 2013 cung cấp vài chi tiết:
• 86% người Hồi Giáo ở Pakistan, 80% ở Egypt, và 65% ở Jordan, ủng hộ việc ném đá đến chết những ai ngoại tình (thường là phụ nữ vì những ai muốn kết tội đàn ông ngoại tình phải có 5 nhân chứng).
• 79% người Hồi Giáo ở Afghanistan, 62% ở Palestine và 58% ở Malaysia, một đất nước Hồi Giáo được cho là ôn hòa, ủng hộ án tử hình cho bất cứ ai bỏ Hồi Giáo đi theo tôn giáo khác.

Nếu chỉ 10% dân số thế giới là người Hồi Giáo là những người tin hoặc theo Chủ Nghĩa Hồi Giáo – và phần trăm có thể cao hơn – thì số người tin theo Chủ Nghĩa Hồi Giáo ước tính là 150 triệu người.

Trong những số người đó, có bao nhiêu người sẵn sàng hành động bạo lực để thực hiện Chủ Nghĩa Hồi Giáo? Ở đây, chúng ta đang nói về Al Qaeda, Quốc Gia Hồi Giáo (Islamic State, ISIS), Taliban, Hamas, Hezbollah, Boko Haram, Al-Shabaab, và những tổ chức khác mà đã gửi người tự sát vào chợ, làm xe bomb nổ ở lễ đám ma, chọi acid vào mặt của những cô gái đi học, giết chị hoặc con gái nào mà không nghe lời người cha hoặc anh, hoặc đâm máy bay vào các tòa nhà. Đây là một con số rất khó để nói chính xác.

Cho nên chúng ta hãy cẩn thận và cho rằng con số đó chỉ là 2% của 150 triệu người. Đó vẫn là 3 triệu người. 3 triệu người có thể trở thành khủng bố được tổ chức và gắn kết bởi một hệ tư tưởng chung – và được ủng hộ bởi nhiều người hơn nữa.

----------
Nhưng không phải ai cũng cực đoan

Tin vui là hàng trăm triệu người Hồi Giáo không phải là những người cực đoan. Ví dụ điển hình là tổ chức Islamist Muslim Brotherhood (Huynh Đệ Hồi Giáo), tổ chức đã từng làm chính phủ của Ai Cập cho hơn một năm trong 2012. Nhưng có đủ người Ai Cập đã quá tức giận với việc thi hành Sharia của họ nên đã tổ chức một – có thể cho rằng – cuộc biểu tình lớn nhất trong lịch sử nhân loại để chống lại Muslim Brotherhood và làm sụp đổ chính phủ của họ.

Từ đầu thế kỷ 20, mỗi thế hệ đã phải giáp mặt với một mối đe dọa nguy hiểm đến tự do và nhân quyền. Những con người tự do đã đánh bại hai mối đe dọa toàn trị, Chủ Nghĩa Phát Xít và Chủ Nghĩa Cộng Sản. Nếu chúng ta muốn giữ gìn tự do, chúng ta, những người không theo Hồi Giáo và người Hồi Giáo, sẽ phải đánh bại mối đe dọa hiện tại – Chủ Nghĩa Hồi Giáo.

Tôi là Raymond Ibrahim, tác giả của cuốn the Al-Qaeda Reader, cho Prager University.

----------------------
Tác giả: Raymond Ibrahim, Radical Islam: The Most Dangerous Ideology, Prager University
Dịch giả: Ku Búa @ cafekubua.com #cafekubua

clip Cafe Ku Búa

- Chris -",114731331886956,0,video
3,2,2018-03-22 08:43:11.757001,2016-03-24 12:00:01+00:00,1,114731331886956_1327709340589143,1987,190,"Trong khi người dân Bến Tre phải mua nước đến 200.000 đồng một khối vì hạn, mặn hoành hành thì bà Nguyễn Thi Hưỡn (75 tuổi, phường Phú Hưng) bơm nước miễn phí cho hàng trăm gia đình. Giếng nhà bà lão được đào từ 20 năm trước, ngay mạch nước ngọt, đang là nơi chia sẻ cơn khát của bà con vùng thiên tai nặng nhất miền Tây.

Ở đời vẫn còn nhiều người tốt lắm  :)

Cảm ơn bà đã cho con thấy cuộc sống này vẫn thật tươi đẹp <3

clip Cách Sống

[K]",114731331886956,22,video
4,190,2018-03-22 08:43:11.757001,2016-03-23 14:30:00+00:00,5,114731331886956_1327590043934406,1472,4,"QUÂN ""GIẢI PHÓNG"" ĐÁNH BOM SÀI GÒN 29/03/1965

VTV đang kịch liệt lên án bọn khủng bố ở Bỉ. Nhưng lại ngày ngày ca ngợi những kẻ đặt bom ở Sài Gòn.
Để được ""Bác Hồ"" ca ngợi trên sóng phát thanh những ""chiến công"" kiểu này, các anh ""giải phóng"" đã thí mạng vô số người vô tội, chẳng khác gì bọn khủng bố IS cả.

fb Tạp Chí Mị Dân
Kili",114731331886956,74,video
5,69,2018-03-22 08:43:11.757001,2016-03-23 05:00:00+00:00,0,114731331886956_1326690430691034,446,1,"[CẢNH GIÁC : MỌI NGƯỜI LƯU TÂM ĐỀ PHÒNG - XIN CHIA SẺ RỘNG]

""Cảm thấy hoang mang. Xã hội loạn mất rồi bọn bắt cóc đang lộng hành ở quận 7. Vào khoảng 17h ngày 21/3/2016 tại trường Đặng Thuỳ Trâm Q7 (khu cư xá ngân hàng) đã xảy ra một vụ bắt cóc trẻ em mà nạn nhân là con của bà Dì , không biết vì lí do gì mà bọn chúng (1 thanh niên chạy xe wave và 1 bà mặc áo tím - theo lời bé kể) đã bỏ em lại trong 1 con hẻm gần cầu Nhị Thiên Đường quận 8 chỉ lấy 1 đôi bông tai vàng trắng và 1 sợi dây chuyền bằng bạc, cũng may là được người dân gần đó thấy em đứng ngơ ngáo và khóc la nên đã giữ em lại, sau một hồi trấn tĩnh thì em nhớ số đt của ba và được người dân gọi về báo tin và đón em về nhà (hiện tinh thần của em đã qua cơn hoảng loạn).

Mong các bậc phụ huynh có con em học ở đây cảnh giác đề phòng và không cho con mang đồ trang sức đi học.""

(Fb Humans of Việt Nam)

[K]",114731331886956,21,video
6,77,2018-03-22 08:43:11.757001,2016-03-22 06:30:00+00:00,27,114731331886956_1325781424115268,493,3,"TỔ TRƯỞNG TỔ DÂN PHỐ PHÁT TÁN TRUYỀN ĐƠN NÓI XẤU ỨNG VIÊN TỰ DO

clip Vận Động Ứng Cử Đại Biểu Quốc Hội 2016

Kili",114731331886956,3,video
7,24,2018-03-22 08:43:11.757001,2016-03-20 05:14:00+00:00,0,114731331886956_1323463781013699,440,7,"Gần đây nạn bắt cóc trẻ em rộ lên một cách đáng lo sợ, các mem nên xem video clip này cho biết cách ứng phó và chỉ lại cho gia đình bạn bè nhé.

Chúc tất cả một cuối tuần vui vẻ.

clip Radio VOH

- C -",114731331886956,3,video
8,6,2018-03-22 08:43:11.757001,2016-03-20 00:01:00+00:00,3,114731331886956_1322921147734629,409,1,"Đoạn video quay lại khoảnh khắc vụ nổ kinh hoàng xảy ra tại khu đô thị Văn Phú, Hà Đông, Hà Nội chiều qua (19/3). Vụ nổ khiến 4 người thiệt mạng trong đó có 1 trẻ em, nhiều người bị thương. Báo chí cho biết nguyên nhân được xác định do ông Bùi Chí Quân (1 trong 4 nạn nhân tử vong) ...cưa bom!

http://www.vietnamplus.vn/be-gai-8-tuoi-chet-thuong-tam-trong-vu-no-tai-khu-van-phu/376916.vnp

[K]",114731331886956,27,video
9,11,2018-03-22 08:43:11.757001,2016-03-19 13:00:00+00:00,6,114731331886956_1322540167772727,669,8,"Chủ Nghĩa Cộng Sản Là Gì?

 - Góc nhìn trung lập:

Vì mối quan hệ ngoại giao giữa Cuba và Mỹ đã được cải thiện, chúng tôi muốn nhìn vào triết lý chính trị đằng sau những quốc gia có chế độ độc tài bị cấm vận. Cuba là một trong những nước Cộng Sản độc tài bị cấm vận lâu nay còn sót lại trên thế giới, và từ khi có thêm ý kiến của những người chống cộng cực đoan vào giữa thế kỷ 20, triết lý Cộng Sản từ lâu đã là vấn đề bình thường trong các cuộc bàn luận về chính trị.

Nên chúng tôi muốn được biết, chủ nghĩa Cộng Sản là gì? Số lượng những triết lý chồng chéo và hệ thống kinh tế xã hội có nhiều đến mức có thể được mô tả rất giống Cộng Sản về bản chất. Nhưng theo lẽ cơ bản nhất, chủ nghĩa cộng sản là khi mà tất cả sự sản xuất, hay “Phương thức sản xuất” được sở hữu một cách bình đẳng, bởi tất cả những đảng viên của nhà nước. Cái dụng ý cuối cùng là phải loại bỏ hệ thống tạo ra tầng lớp tư bản, nơi mà một tầng lớp làm tất cả mọi công việc và những người khác thì đều được hưởng tiền.

Mặc dù những ý tưởng tương tự đã tồn tại theo cả mặt tự nhiên lẫn có chủ đích từ thời xưa. Nhưng cái hình thức cơ bản nhất của chủ nghĩa Cộng Sản đến từ “Tác phẩm” của triết gia người Đức Karl Marx và Friedrich Engels, mà ngày nay được biết đến với cái tên là “Marxism”. Đặc biệt, Marxism thì tập trung vào sự bóc lột các công nhân.

Ông dựa trên ý tưởng rằng bất cứ lợi nhuận nào được tạo ra nhờ những người công nhân nhưng lại chỉ đến tay của chủ sở hữu doanh nghiệp, là một dạng của sự bất bình đẳng và nên bị xóa bỏ.

Trong lịch sử gần đây, một vài quốc gia bao gồm Liên Bang Xô Viết, Trung Quốc, Việt Nam và Cuba đã thử lập ra phiên bản cộng sản của chính họ.Tuy nhiên có thể nói rằng nó chủ yếu giống với chủ nghĩa xã hội hơn, không phải là cộng sản. Khác biệt lớn nhất giữa hai chủ nghĩa là chủ nghĩa xã hội cho rằng tất cả công nhân nên được chia lợi nhuận và tài sản bằng nhau, trong khi chủ nghĩa Cộng Sản cho rằng không nên có tiền hay quyền sở hữu nói chung, và mọi người nên được hưởng cái họ cần, và làm việc càng nhiều càng tốt.

Không may là, những nỗ lực để đạt được triết lý chính trị này đã gây nên tiêu chuẩn sống thấp hơn, chính phủ tham nhũng, và trong trường hợp của Liên Bang Xô Viết, đã dẫn đến sự sụp đổ hoàn toàn và thất bại thảm hại. Một số lý do đã được đưa ra để giải thích tại sao chủ nghĩa cộng sản lại không thành công về mặt lịch sử. Nhưng lời chỉ trích mạnh mẽ nhất của triết học đó là chủ nghĩa cộng sản đã loại bỏ đi sự ưu đãi đối với những người phải làm việc chăm chỉ hơn bình thường. Nó cũng dẫn tới sự thù ghét những kẻ lười lại nhận được phần như những người chăm chỉ. Nói chung, chủ nghĩa cộng sản khi được mô tả trên lý thuyết thì vĩ đại không đỡ được, trong khi thực tế thì cực kỳ thảm họa. Các chính phủ trên thế giới có vẻ đồng ý với sự đánh giá này.

[Ghost & Bé Đỏ @ CAFEKUBUA.COM]
Theo Testtube, What is communism?

[K]",114731331886956,3,video
