,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,123,2018-03-22 08:41:18.640881,2018-02-28 11:00:43+00:00,179,114731331886956_2142244539135615,873,4,"Chặn cả cổng chùa để thu tô 😡

đảng như con nghiện khát tiền ngày càng tăng đô. Hút máu dân bằng mọi giá, mọi cách thì ngày tàn cũng sắp đến.

""Theo Ban quản lý di tích và rừng quốc gia Yên Tử, khoản phí thu được sẽ chi 20% để đảm bảo hoạt động của bộ máy Ban; 80% còn lại nộp ngân sách nhà nước""

Dlv 47 nào bảo đóng tiền để trùng tu bảo vệ di tích - rừng quốc gia thì dọng cái này vô họng nó.

[K]

https://vnexpress.net/tin-tuc/thoi-su/nguoi-dan-thac-mac-di-le-chua-o-yen-tu-phai-nop-phi-3716032.html",114731331886956,18,link
1,61,2018-03-22 08:41:18.640881,2018-02-28 07:01:28+00:00,25,114731331886956_2142214185805317,330,3,"1 triệu tỷ và còn hơn thế nữa!

Bộ Tài chính vừa chính thức giải thích việc tăng thuế bảo vệ môi trường trong xăng dầu. 

Theo Vụ trưởng vụ chính sách thuế Phạm Đình Thi: trong hoàn cảnh VN đã tham gia 11 hiệp định thương mại tự do (FTA) (mà) theo lộ trình thực, chúng ta còn phải giảm dần mức thuế nhập khẩu đối với xăng dầu, mức ưu đãi nhất là cả xăng và dầu đều về 0%, việc tăng thuế bảo vệ môi trường là một trong những giải pháp cơ cấu lại nguồn thu ngân sách... 

“Cơ cấu lại nguồn thu ngân sách”....Hóa ra, bảo vệ môi trường chỉ là cái cớ để vơ vét thuế dân mà thôi.
Phải nói là trắng trợn đến mất dạy.
Năm 2017, lần đầu tiên trong lịch sử con số thu thuế đạt hơn 1 triệu tỷ. Nhưng bằng đấy vẫn là chưa đủ cho tiêu và phá.

Liệu có khi nào đến nước cũng phải đóng thuế môi trường nữa không? hở bộ trưởng Dũng?!

(Fb Đào Tuấn)

[K]",114731331886956,6,photo
2,1,2018-03-22 08:41:18.640881,2018-02-28 06:30:22+00:00,165,114731331886956_2142183422475060,782,6,"K47, dlv, hvb ... đâu hết cả rồi, tập hợp, tập hợp gấp. Tụi nó dám trốn khỏi thiên đường. 😅😅
-----
DÂN VÊ NÊ VƯỢT BIÊN KHỎI THIÊN ĐƯỜNG XHCN

Đ** mẹ báo Tuổi trẻ 3 que. Vượt biên là phản động nhé. Xếp hàng nhận bo bo mới là yêu nước.

fb Tạp Chí Mị Dân

[Sky]

https://tuoitre.vn/vuot-bien-hoac-la-chet-20180226210624697.htm",114731331886956,45,photo
3,179,2018-03-22 08:41:18.640881,2018-02-28 02:30:00+00:00,24,114731331886956_2141982292495173,569,4,"CÔNG AN VI PHẠM QUYỀN TỰ DO TÔN GIÁO VÀ QUYỀN TỰ DO ĐI LẠI

Sáng hôm nay, ngày 02-02-2017 (mồng 6 Tết Dinh Dậu), lúc 8g30, linh mục Trần Văn Quý bạn tôi đến chở tôi đi tham dự một thánh lễ tại giáo xứ Tây Linh. Vừa ra khỏi cổng, có hai thanh niên trể nhào tới chặn ngay tôi lại, xô tôi vào nhà. Biết là đám công an hình sự canh giữ nhà tôi lâu nay (chúng chỉ tạm nghỉ từ mồng 1 đến mồng 5 Tết), tôi vẫn hỏi: ""Sao lại chặn tôi? Tôi đi làm lễ mà! Các anh là ai? Có phải công an không? Nếu là công an thì đưa giấy tờ xem"". Đã không dám đưa giấy tờ, tay công an to xác còn đáp lếu láo: ""Chúng tôi không phải là công an"". 

Đây là kiểu lập luân chạy tội của công an Thừa Thiên-Huế, y như tay công an chặn tôi ngày 08-11-2016 cũng chỉ bịa đặt y là kẻ được chủ nợ thuê mướn để ngăn không cho tôi ra khỏi nhà. Tôi nói: ""Nếu không phải là công an mà chặn tôi thì các anh là côn đồ. Nhưng tôi biết các anh là công an dưới quyền thượng tá Trần Hồng Lam. Hãy về nói với Trần Hồng Lam cư xử cho đúng pháp luật. Chặn người phải có lệnh của tòa án và có văn bản. Bằng không tôi phải gọi các anh là công an côn đồ. Công an côn đồ! Hãy đi mà canh giữ những kẻ dâng đất biển cho Tàu, cướp đất đai của dân, tham nhũng bóc lột đất nước Họ đang chuẩn bị chạy ra nước ngoài, các anh ở lại thì sẽ là đối tượng đầu tiên của lòng phẫn nộ của nhân dân, vì các anh đã chỉ biết theo lệnh họ đàn áp nhân dân để bảo vệ họ. Hãy nhớ lấy"".

Dĩ nhiên cuối cùng tôi phải thúc thủ trước bạo lực cơ bắp của hai công an trẻ và phải lui vào nhà.

Đây là thành tích chào mừng năm mới của công an Thừa Thiên-Huế.

Nguồn: Linh mục Phan Văn Lợi

[Sky]",114731331886956,16,video
4,0,2018-03-22 08:41:18.640881,2018-02-28 01:00:00+00:00,11,114731331886956_2141146872578715,589,39,"Ở Mỹ là thiên đường của lớp trẻ, chúng nó được đưa đón như thế này cho hết lớp 12. Sáng rước tận nơi chiều đưa tận chỗ. Lúc tôi còn ở ngoài khu nhà kia chúng nó cũng được đưa đón như thế này. Và trong thời gian học tập thì miễn phí hoàn toàn, chỉ riêng số gia đình có thu nhập trên quy định là phải đóng tiền ăn sáng và trưa cho con em. Nhưng tiền ăn rất là rẻ không đáng là bao hết, kiểu như vừa bán vừa cho ấy mà.

Sống trong một chế độ rất ưu đãi cho con em như thế này thì hỏi cha/mẹ nào mà không muốn? Hoặc hỏi người dân nào mà không muốn sống trong một chế độ có miễn phí hoàn toàn khi họ về già, hoặc lỡ khi họ nghèo khó hoặc khi họ còn là trẻ thơ? Đóng thuế thì đất nước nào cũng có, nhưng được bao nhiêu nước người dân được ưu đãi mọi mặt?

Sống trong một chế độ có đa đảng là điểm lợi cho toàn dân. Sở dĩ những nước có ưu đãi cho dân là nhờ dân lèo lái chính phủ, họ bỏ công sức ra họ đấu tranh hằng ngày mỗi khi mà họ bị mất quyền lợi, để có được những ưu đãi đó bằng cách là phải biểu tình chống đối những gì mà sẽ mang thiệt hại đến cho họ, và họ siêng năng đi bỏ phiếu bầu cho những người lãnh đạo mà họ đặt tin tưởng sẽ mang điểm lợi về cho họ.

Tui thấy có nhiều bài báo bịa chuyện con em ở Mỹ ngủ ngoài đường, thân hình mặc áo quần rách, chân không có giày hoặc dép là chuyện xí xàm. Bịa chuyện để đánh lừa những ai mà có ý định đến Mỹ hoặc mơ được đến Mỹ.

(Fb Đình Thắng)

[K]",114731331886956,2,video
5,41,2018-03-22 08:41:18.640881,2018-02-27 17:00:00+00:00,491,114731331886956_2141141159245953,890,8,"""Khen ai khéo vẽ trò vui thế, 
Vui thế bao nhiêu nhục bấy nhiêu!""

(Nguyễn Khuyến)

Mion.",114731331886956,14,video
6,49,2018-03-22 08:41:18.640881,2018-02-27 16:00:00+00:00,56,114731331886956_2141137349246334,253,3,"Chuyện hi hữu: Trung ương trao quà mẹ liệt sĩ, xã đòi lại

Câu chuyện ở Thanh Liêm (Hà Nam): Nhà nước đã trao quà cho gia đình liệt sĩ nhưng xã lại đến lấy lại. Hãy theo dõi thái độ của người đại diện chính quyền địa phương khi được PV hỏi vấn đề này!

nguồn VTC9

[K]",114731331886956,11,video
7,0,2018-03-22 08:41:18.640881,2018-02-27 13:04:05+00:00,45,114731331886956_2141035439256525,324,16,"Đều là sách, bạn chọn TRANG hay chọn TRỌNG? 😂
***
Ở đây: 
- TRANG chỉ có bình dân lý luận chính trị.
- TRỌNG có hẳn cao cấp lý luận chính trị.

Cá nhân tớ, tớ chọn TRANG! 😂

P/s: Trang Trọng - Mâu thuẫn giữa 2 mặt đối lập của 1 vấn đề!

(Fb Lê Kiên Cường)

[K]",114731331886956,0,photo
8,0,2018-03-22 08:41:18.640881,2018-02-27 11:30:28+00:00,140,114731331886956_2140999292593473,405,10,"THÂM và THẤM lắm.

Ông tài lắm LAP ạh! Voãi cả chỉ tay và chỉ may 😄😄

Ảnh: LAP

[Sky]",114731331886956,2,photo
9,0,2018-03-22 08:41:18.640881,2018-02-27 09:44:41+00:00,122,114731331886956_2141092209250848,231,1,"😄😄

[Sky]",114731331886956,1,photo
