,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,0,2018-03-22 08:41:30.711060,2018-01-31 15:01:49+00:00,3,114731331886956_2107079119318824,488,58,"Viết tặng cậu, Trần Hoàng Phúc.

Cậu và anh Khánh là hai người trẻ tuổi có sức ảnh hưởng nhất đến sự quan tâm chính trị của tớ.  Nếu không gặp những người như cậu và anh Khánh, tớ cảm thấy làm chính trị rất mệt mỏi và cô đơn.

Nhưng anh Khánh đã cho tớ thấy rằng, chính trị rất giản dị, đó là sự yêu thương giữa những người có liên quan trong một đất nước, đó là để san sẻ con đường sạch cho những đứa trẻ đi học.  Làm chính trị là để vượt qua rào cản lớn nhất của cuộc đời, rào cản của gia đình.  Làm chính trị là để cảm nhận niềm tin, sự tự hào và lo âu của người mẹ dành cho đứa con luôn có những ưu tư đối với đất nước. 
 
Và thật khó để tìm được một người bạn bằng tuổi, cùng học luật, thiếu thốn tình cảm của người cha và thích tám chuyện chính trị giống như cậu.  Khi cậu bị bắt, tớ suy tư, một người trẻ tuổi, nhiệt huyết, có nhiều cơ hội để có một cuộc sống tốt với một mức lương cao trong bất kỳ môi trường nào.  Nhưng cậu đã có niềm tin vào con đường cậu chọn, đó là con đường đúng đắn và rất đẹp.  Cậu học luật, cậu nhận thức rõ sự hiểm nguy, cậu gạt bỏ những mưu cầu vật chất, dấn thân và hi sinh để đất nước mình tốt đẹp hơn.

Cậu và anh Khánh khiến tớ cảm thấy không cô đơn, khiến tớ cảm thấy tuổi trẻ thật đẹp và có ý nghĩa.  

Dù không nói ra, nhưng tớ luôn coi cậu là đồng môn, là đồng nghiệp.  Cậu rất chảnh và thích làm những việc lớn lao nên tớ không dám chủ động quan tâm đến cậu như anh Khánh.  Nếu muốn tớ gửi sách luật cho cậu học, hãy cho tớ biết một dấu hiệu nhé.  😊 

Cậu và anh Khánh đều bị tuyên 6 năm tù và 4 năm quản chế.  Tớ sẽ đợi 2 người ra ngoài để.... “bí mật”.  Hí. 

Thân mến và thương cậu nhiều,

Bạn Hà.

Fb Trương Thị Hà
[*]",114731331886956,29,photo
1,10,2018-03-22 08:41:30.711060,2018-01-31 12:30:57+00:00,266,114731331886956_2106829096010493,1033,17,"Mục đích gì đây ? 

Trong khi thằng em ngay sát bên cạnh không cho con nào, quá đáng thật. 

[Sky]",114731331886956,5,photo
2,60,2018-03-22 08:41:30.711060,2018-01-31 12:00:00+00:00,313,114731331886956_2106737906019612,817,17,"Vừa ăn cướp vừa la làng ^^

st
Kili",114731331886956,9,photo
3,115,2018-03-22 08:41:30.711060,2018-01-31 10:30:02+00:00,6,114731331886956_2106783776015025,800,26,"Mậu Thân 1968, bản hùng ca bất diệt khi các lực lượng của ta đã thảm sát thành công hàng ngàn đồng bào đang ăn Tết

fb Quyền Cao Xuân

[Sky]",114731331886956,227,photo
4,31,2018-03-22 08:41:30.711060,2018-01-31 09:01:46+00:00,6,114731331886956_2106525329374203,188,12,"CHÀ ĐẠP LUẬT PHÁP

Cả xã hội đang vô cùng bức xúc và phẫn nộ bởi hành vi những công an bêu tên những người thực hiện hành vi mua dâm ngay giữa đường phố, nơi có rất đông người dân và có cả trẻ em chứng kiến.

Đây là hành vi có dấu hiệu làm nhục người khác, xâm hại nghiêm trọng về nhân phẩm, danh dự của công dân được bảo vệ bởi Hiến pháp và các Luật liên quan.

Thực sự đây là những hành vi trái pháp luật nghiêm trọng của lực lượng công quyền thực thi công vụ. Vì lẽ, không một ai được phép xâm phạm vào những quyền bất khả xâm phạm về thân thể, tính mạng, sức khoẻ, về danh dự và nhân phẩm. Một tù nhân cũng luôn được bảo vệ những quyền cơ bản và tối cao này của con người. Vậy mà những viên chức công an, không hiểu do lạm quyền theo thói quen hay bởi thiếu hiểu biết thực sự, đã thực hiện những hành vi vừa xâm hại vừa gây hậu quả nghiêm trọng đối với những người mà chỉ vi phạm hanh chính thông thường.

Cần phải trừng trị nghiêm minh và xử phạt thật nặng đối với những người nhân danh công vụ mà đã vượt quá những giới hạn cho phép của của luật pháp đối với lực lượng hành pháp.

(Ls Lê Luân)

[K]",114731331886956,4,photo
5,74,2018-03-22 08:41:30.711060,2018-01-31 07:35:51+00:00,8,114731331886956_2106723752687694,371,22,"* Bố, mẹ, em của các bị cáo không ai được vào phiên toà công khai kiểu cộng sản🤦‍♂️🤷🏿‍♀️🙏

ĐÚNG LÀ PHIÊN TÒA XÉT XỬ NGƯỜI ANH HÙNG.

Sáng ngày 31.1.2018, phiên tòa sơ thẩm xét xử Vũ Quang Thuận và công sự Nguyễn Văn Điển và Trần Hoàng Phúc đã diễn ra tại đường Hai Bà Trưng, TP Hà Nội. Nhưng ngay từ tối 30.1.2018, chính quyền đã tung lực lớn, gồm an ninh, dân phòng và các lực lượng đặc biệt chốt chặt cửa tất cả những người dân quan tâm đến phiên tòa. Lực lượng này, tuy được che mặt bằng bộ quần áo đen, nhưng thái độ thì dứt khoát và không ngần ngại dùng sức mạnh cơ bắp chặn, không cho người muốn tham dự đến phiên tào ra khỏi cửa nhà mình.

Tại phiên toà, an ninh đông như quân Nguyên. Chặn cửa hết thảy người quan tâm, ngay đến thân nhân của bị cáo cũng không được vào tham dự phiên tòa và cứ có nhón dăm, bảy ngươi đứng tụm lại, hóng xem, liền bị an ninh bắt, đưa lên xe đặc chủng, đưa đi đâu mất tích.
 
Sợ gì mà sợ đến khủng khiếp như vậy, hỡi chính quyền cộng sản Việt Nam?

Người quan tâm đến phiên tòa chỉ có một ít người nhỏ nhoi, không có bất kỳ một hành vi vi phạm pháp luật nào. Họ chỉ có một tấm lòng yêu nước, yêu công lý, yêu tự do một cách nồng nàn mà thôi. Họ không có ý định gây rối.

Nhưng hành động của chính quyền như vậy, bất kỳ ai có hiểu biết, không thể không mơ miệng ra để than: Cộng sản là một loài giòi bọ, quả không thể sai.Ở Việt Nam, cộng sản là một loài giòi bọ do sống lâu, sống dai đã trở thành nhưng con giòi bọ chúa. Từ loài giòi bọ chúa, cộng sản sinh tiếp cả một bầy giòi bọ con như hơn 4 triệu đảng viên, như 24 ngàn giáo sư tiến sĩ, như mấy chục triệu công dân, đều lúc nhúc bò ngang, bò dọc trên khắp lãnh thổ Việt Nam, làm cho đất nước, ở đâu, cấp nào cũng sục mùi tanh lợm của cứt đái và các loại phế thải và đến ngay cả phiên tòa cộng sản to mồm công bố là xét công khai mà ai quan tâm bị ngăn chặn, xua đuối bắt bớ như vậy, thì đúng là khai còn hơn cả nước cống rảnh.

Chính vì họ là sâu bọ, cho nên Vũ Quang Thuận và các cộng sự Nguyễn Văn Điển, Trần Hoàng Phúc mới trở nên anh hùng trong lòng những người chân chính như vậy.

Họ sợ Vũ Quang Thuận và các cộng sự đứng trước tòa vẫn hiên ngang ỉa vào mặt bọn cộng sản cầm quyền.

Fb Phạm Thành 
[*]",114731331886956,14,photo
6,88,2018-03-22 08:41:30.711060,2018-01-31 03:56:14+00:00,56,114731331886956_2106548959371840,599,14,"Đại ca 4 tốt của đồng chí Lú cứ lừ lừ liếm hết Hoàng Sa đến Trường Sa. Trong lúc đồng chí Lú mải mê với cái lò tôn và các thế hệ bò đỏ say sưa với cái xác chết chủ mưu bán biển bán đảo.

http://vietnamnet.vn/vn/the-gioi/trung-quoc-trien-khai-nhieu-may-bay-quan-su-o-dao-nhan-tao-chu-thap-426778.html [*]",114731331886956,21,link
7,0,2018-03-22 08:41:30.711060,2018-01-31 03:00:00+00:00,8,114731331886956_2106394836053919,741,107,"Khi động vật hoang dã có ý thức hơn koan ngừi :3 :3 :3 

st
Kili",114731331886956,3,video
8,23,2018-03-22 08:41:30.711060,2018-01-31 01:30:35+00:00,328,114731331886956_2106330936060309,895,52,"PHI CÔNG CỨNG NHẤT NĂM 😄😄
------
Phi công của Vietjet Air chửi Bộ VHTT&DL và cả cộng đồng mạng xã hội. 

Bộ VHTT&DL yêu cầu xác minh hình ảnh phản cảm trên chuyến bay chở U23 Việt Nam. Trên tài khoản facebook Long Le được cho là của phi công hãng bay Vietjet Air đăng tút rất mất dạy chửi cả cộng đồng facebook. 

Nội dung phi công chửi: ""Xác minh?? Luật nào cấm mặc bikini?? 
Nên xác minh con chó nào đăng lên và các con mẹ già bỉm sữa rảnh háng tụi bay nên ngậm hết mồm vào. 
Và nếu lên án thì tốt nhất lên án mấy con chó tổ chức sự kiện kia kìa bỏ đói mấy thằng nhỏ từ trưa tới đêm. Mấy con đuông dừa tụi bay chửi còn cho U23 ăn được mấy suất VJ đấy. 
Toàn lũ chó đẻ ngu dốt thích sủa càn.
Thuần phong mỹ tục cái mục l..."".

Hai cơ quan bị chửi nặng nhất ở đây là VTV (tổ chức sự kiện) và VnExpress (đăng tin yêu cầu xác minh) không biết sẽ nói gì. 

fb Võ Đức Phúc

[Sky]",114731331886956,6,photo
9,26,2018-03-22 08:41:30.711060,2018-01-31 01:01:00+00:00,627,114731331886956_2106151716078231,7881,338,"CHỌN CÁ HAY CHỌN THÉP ?
Các nghệ sĩ Việt Nam cũng ""phản động"" phết :)
[*]",114731331886956,41,video
