,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,1,2018-03-22 08:42:50.300006,2016-08-31 15:02:00+00:00,35,114731331886956_1468469796513096,1344,78,"Bạn nào thích rap nào :v

1 bài rap về Formosa rất hay. Đố bạn hay chỗ nào? ;)

MASHUP : Cá thép ( Ếch và Báo ) + Súng chĩa vào đầu ( Báo )

fb Phạm Vi 

Mion",114731331886956,0,video
1,43,2018-03-22 08:42:50.300006,2016-08-31 12:00:00+00:00,6,114731331886956_1468129336547142,817,11,"Công an, quân đội bảo vệ Formosa mà không bảo vệ dân, người dân tại Vũng Áng nói.

Nhân dân đã thật sự mất niềm tin vào đảng và sẽ không tiếp công an. Thậm chí sẽ đuổi ông Võ Kim Cự nếu ông ấy vào nhà, vì ông ấy là kẻ bán nước!

500 triêu đô là không bao giờ đủ, dân chỉ cần biển sạch và Formosa phải cút khỏi Việt Nam!

fb Vì Dân 

[K]",114731331886956,8,video
2,0,2018-03-22 08:42:50.300006,2016-08-29 14:00:00+00:00,5,114731331886956_1466263220067087,2370,209,"Một bài hát rất hay về VN do một ông tây sáng tác và trình bày ;)

[K]",114731331886956,3,video
3,300,2018-03-22 08:42:50.300006,2016-08-29 06:00:00+00:00,6,114731331886956_1466033440090065,1374,4,"[Tương lai của Việt Nam ?]
Công an Trung cộng đàn áp dã man người Tây Tạng !!!

Video được quay năm 1989 nhưng mãi đến 2008 mới được phổ biến trên youtube. Thật căm phẫn những hành động này. Không biết nói gì hơn !!!
Hãy ký tên gửi thỉnh nguyện thư lên Liên Hợp Quốc... 

https://www.change.org/p/united-nations-human-rights-council-save-larung-gar-world-s-largest-buddhist-monastery-home-to-10-000-facing-demolition?recruiter=577507670&utm_campaign=signature_receipt&utm_medium=email&utm_source=share_petition
Kili",114731331886956,89,video
4,190,2018-03-22 08:42:50.300006,2016-08-28 13:00:00+00:00,4,114731331886956_1465173866842689,1322,3,"Tôm chết hàng loạt dạt vào bờ biển Vũng Áng

Chia sẻ mạnh nhé bà con vì đang có họp báo bộ khẳng định ""Nước biển miền Trung 'đạt chuẩn' để tắm và nuôi thủy sản""

Sáng ngày 19/08/2016 người dân xã Kỳ Lợi phát hiện hàng loạt con tôm chết dạt vào bờ. Ngư dân địa phương cho biết đây là loại tôm đất chuyên sống ở tầng đáy dài khoảng 3 cm/con.Tại bờ biển thông Đông Yên sát ngay bên cạnh nhà máy Formosa lúc buổi chiều ngày 19/8, nước biển đục ngầu khác thường. 

Người dân ở đây có báo chính quyền địa phương nhưng không thấy phản hồi.

fb HỘI ĐỒNG HƯƠNG KỲ ANH

[K]",114731331886956,155,video
5,0,2018-03-22 08:42:50.300006,2016-08-26 11:00:00+00:00,17,114731331886956_1463340723692670,466,16,"Có những người nghĩ về một thời đói rét để vươn lên và trân trọng từng chút, từng chút của hiện tại!

Có những người nghĩ về một thời đói rét để tranh thủ vơ vét, hưởng thụ và giết chết cả tương lai!

Lặng nhìn mặt trời, lặng nhìn mặt người trong một sớm thu đẹp dịu dàng trên đường ra sân bay mà cũng thấy nỗi buồn man mác quá!

Chúng ta đang làm gì cho thế hệ sau, chúng ta đang làm gì cho tuổi già của chính chúng ta???

#Đừngimlặng !

fb MC Phan Anh 

[K]",114731331886956,4,video
6,14,2018-03-22 08:42:50.300006,2016-08-26 04:30:00+00:00,136,114731331886956_1463296110363798,1914,8,"Thế này thì còn đánh với đấm cái nỗi gì? Trung Quốc nó mà kéo quân sang thì khoanh tay ạ nó luôn cho nhanh.
�����
---------
Tin Nóng...!
Vào lúc 10h 16 phút sáng ngày 26 tháng 08 năm 2016, một chiếc máy bay quân sự CSVN đã không kịp đáp đến địa điểm cần đáp, và máy bay đã rớt giữa cánh đồng Tuy Hoà, Phú Yên, dọc theo quốc lộ 01. Mọi người dĩ nhiên là bị cấm quay phim và chụp hình. Nhưng tai nạn thảm khốc xảy ra và người đi đường đã kịp quay lại. Trên máy bay, anh phi công đã không kịp bung dù nên có lẽ không giữ được tính mạng.
ACE nào ở gần đến hỗ trợ ....quay phim :3

Việt Nam Muôn Năm !!!

fb Trung Nghĩa 
Kili
Đã lên báo: 2 người chết !!!
http://tuoitre.vn/tin/chinh-tri-xa-hoi/20160826/roi-may-bay-quan-su-tai-phu-yen/1161217.html",114731331886956,137,video
7,183,2018-03-22 08:42:50.300006,2016-08-24 09:00:00+00:00,20,114731331886956_1461349160558493,806,2,"Trung Quốc: Đỉnh cao của sự vô cảm - Một phụ nữ bị một người đàn ông nắm tóc kéo lê trên đường, mặc dù khóc la gào rú thảm thiết, nhưng không ai giúp đỡ, can thiệp !!!!

fb Xì Trum 8 
Kili",114731331886956,47,video
8,0,2018-03-22 08:42:50.300006,2016-08-23 14:00:00+00:00,4,114731331886956_1460149397345136,408,14,"[ SỰ TUÂN PHỤC ]

Tại sao đa số người dân âm thầm chấp nhận cuộc sống trong xã hội như hiện tại, một cuộc sống có quá nhiều bấp bênh và ngang trái? Có phải vì đa số họ thờ ơ vô cảm? Hay vì họ quá hèn nhát? Họ chỉ biết “vinh thân phì gia” mà không hề có ý thức cộng đồng?...

Liệu có đúng vậy không? Hãy cùng tìm hiểu về sự tuân phục, bởi sự tuân phục của người dân là yếu tố quan trọng nhất để cấu thành quyền lực chính trị cho kẻ cai trị.

Mười lí do được chỉ ra trong video này sẽ cho chúng ta hiểu hơn về điều đó. Vì khi biết điều đó rồi, bạn sẽ dễ dàng có cư xử phụ hợp với từng nhóm người, tùy thuộc vào cách thức khiến họ trở nên tuân phục.

Nhờ vậy, phong trào của bạn có thể thu hút được nhiều người hơn và, quan trọng không kém là quyền lực chính trị của kẻ áp bức sẽ nhanh chóng bị suy giảm.

Video này nằm trong series hướng dẫn về đấu tranh phi bạo lực bằng hoạt hình của CANVAS, được Hate Change chuyển ngữ và làm subtitle. Chúng tôi sẽ lần lượt cung cấp các video tương tự đến các bạn, những người muốn thay đổi xã hội một các ôn hòa vào mỗi tối thứ hai. Vì vậy hãy like page để theo dõi thường xuyên.

Hãy share nếu bạn cảm thấy video này bổ ích.

Xin cảm ơn!

fb Hate Change

[K]",114731331886956,0,video
9,272,2018-03-22 08:42:50.300006,2016-08-23 13:00:00+00:00,20,114731331886956_1460143304012412,2838,20,"Nỗi khiếp sợ mang tên khủng bố

(Clip : fb Lịch sử Việt Nam qua ảnh)

[B]",114731331886956,197,video
