,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,0,2018-03-22 08:43:16.871386,2016-02-28 18:00:00+00:00,0,114731331886956_1305027916190619,256,14,"Trong các quốc gia có được một xã hội phát triển và nhân văn là vì người dân chọn lối sống dân chủ,  họ chọn lãnh đạo chứ không tìm người làm ông chủ.

fb  Nghĩ Giàu - Làm Giàu

- C -",114731331886956,0,video
1,0,2018-03-22 08:43:16.871386,2016-02-28 17:00:01+00:00,1,114731331886956_1304984832861594,374,19,"ỨNG CỬ VIÊN ĐẠI BIỂU QUỐC HỘI NGUYỄN THÚY HẠNHỨNG CỬ VIÊN NGUYỄN THÚY HẠNH: ""XÓA ĐƯỜNG LƯỠI BÒ, BẢO VỆ CHỦ QUYỀN""

Người phụ nữ có gương mặt nhân hậu xuất hiện trong video này là bà Nguyễn Thúy Hạnh, một trong các ứng cử viên ĐBQH độc lập ở Hà Nội. Bà Hạnh sinh năm 1963, vốn là giám đốc đối ngoại của một công ty nước ngoài ở Việt Nam, có hai bằng đại học là bằng cử nhân thương mại và cử nhân ngôn ngữ.

Trao đổi với chúng tôi, bà cho biết trong chương trình hành động của mình, bà muốn bày tỏ sự quan tâm đặc biệt đến vấn đề chủ quyền đất nước. Slogan của bà là: ""Xóa đường lưỡi bò, bảo vệ chủ quyền"". Tiếp xúc với bà Hạnh, có thể thấy ở bà toát lên tinh thần dân tộc và tình yêu đất nước mãnh liệt. Bà cũng là một gương mặt nổi bật trong những cuộc tuần hành chống sự bành trướng và gây hấn của Trung Quốc trên Biển Đông trong nhiều năm qua.

fb Vận Động Ứng Cử Đại Biểu Quốc Hội 2016

Kili",114731331886956,0,video
2,136,2018-03-22 08:43:16.871386,2016-02-28 14:30:00+00:00,6,114731331886956_1304824596210951,791,0,"Có 3 câu hỏi đặt ra :

1. Tại sao CA lại mặc đồ thường phục trà trộn gây hấn với công nhân? Mục đích gì?

2. Ai chỉ đạo? Ai điều động số CA thường phục này làm việc đó? Phải chăng đó là ""phương pháp nghiệp vụ"" để trấn áp công nhân?

3. Tại sao viên CA kia lại có dao trong người? 

-----------

NGUYỄN THANH HẢI ! Anh đã biết mình sẽ bị thí chưa?

Bị xã hội lên án mạnh mẽ, bị cấp trên quăng đi thí tốt; cảm giác của anh thế nào?

Các bạn đang là CA-AN đã từng được giao nhiệm vụ mặc thường phục trà trộn trấn áp dân lành, các bạn rút ra được điều gì cho bản thân?

Mời các bạn xem clip Trưởng CA tp Biên Hoà hứa xử lý nghiêm cán bộ CA NGUYỄN THANH HẢI hòng giải vây cho cán bộ này thoát khỏi vòng bao vây của hàng trăm công nhân.

Với 4 công nhân bị chém phải nhập viện khâu nhiều mũi thế nhưng đại diện Công đoàn cho rằng ""bị thương rất nhẹ! Rất nhẹ!"" 

Clip : Red news

[K]",114731331886956,4,video
3,174,2018-03-22 08:43:16.871386,2016-02-28 06:02:00+00:00,58,114731331886956_1304586029568141,1645,11,"Tao là lợn, lợn là tao! Đi thế nào kệ cha tao! 

Một chú lợn xanh bỉm cực đẹp lấn làn, quẹo phải vượt đèn đỏ bất chấp sát đó có sự hiện diện của một chú Pikachu (góc bên phải) :v

---------------

[Tp.HCM] Đại lộ Đông Tây: Xe biển xanh có BKS 80B-6666 thiếu kiên nhẫn nhào lên vượt đèn đỏ quẹo phải trước mặt CSGT. Xe biển xanh, biển đỏ bất chấp tín hiệu là rất phổ biến. Trong khi đó, dân đen sơ xuất một xíu hay tỉnh khác không biết làn đường là phạt ngay tức khắc, không lời hướng dẫn!

CSGT bên phải, cách 1 làn dừng ngay sau xe ben. Anh xe ben bị CSGT bắt lại sau đó!""

(Fb An toàn giao thông - Văn hoá)

---------------

Thẳng thắn mà nói chẳng có chú Pikachu nào trên cả nước dám bắt con lợn xanh bỉm 80B tứ quý 6 kia. Bởi lẽ con lợn xanh ấy là của một trùm Pikachu trẻ tuổi - Trung tá Đinh Thế Anh, Cục phó CSGT

Tuy là Trung tá Cục phó nhưng tất cả các hành vi đó (sai làn, lấn làn, vượt đèn đỏ quẹo phải) đều vi phạm nghiêm trọng luật GTĐB. Nói chung là sai bét!

Thế nhưng nhờ anh ấy tuổi trẻ tài cao, dù mới trung tá nhưng chức tới Cục phó, nên mọi điều vi phạm của anh ấy đều thành ...""đúng"" ! 

Thắc mắc?! Ai dám nói sai? Nói sai dám phạt không? Không dám nói sai, không dám phạt thì thành ""đúng"" còn gì :v 

Tính yêu nghiệt, lộn, ưu việt của XHCN nó thế :v

Mion.",114731331886956,9,video
4,90,2018-03-22 08:43:16.871386,2016-02-27 16:30:00+00:00,0,114731331886956_1304017739624970,617,3,"Có rất nhiều tiếng kêu thống thiết trong ngày ""Thế giới đồng hành cùng dân oan"". Những tiếng kêu của họ như róc từng tế bào gan ruột của những người biết đau với nỗi đau của đồng loại, tất nhiên, những kẻ đang làm công việc ngăn chặn bà con, họ không có cùng nỗi đau đó.

Tiếng kêu thống thiết của Bà Hồ Thị Niên, dân oan Nghệ An. Bà kiệt sức lăn đùng ra đường.

fb Nguyễn Tường Thụy

Kili",114731331886956,52,video
5,24,2018-03-22 08:43:16.871386,2016-02-27 16:01:00+00:00,1,114731331886956_1304008376292573,380,5,"Nhân ngày Quốc tế đồng hành với dân oan 27/2/2016, hãy cùng nghe lời dân oan nói.

Nguồn: fb Ngọc Anh Trần

[K]",114731331886956,11,video
6,35,2018-03-22 08:43:16.871386,2016-02-27 15:31:00+00:00,21,114731331886956_1304014852958592,958,7,"NHÀ THỜ TỔ NGHIỆP TRĂM TỶ XÂY KHÔNG PHÉP: TRÁCH NHIỆM THUỘC VỀ AI ?

Vài ngày sau tin đồn Nhà thờ tổ nghiệp trăm tỷ của Nghệ sĩ Ưu tú Võ Nguyễn Hoài Linh bị phá bỏ vì xây dựng không phép, nhóm phóng viên CĐVN đã có mặt tại khu vực công trình này để kiểm chứng.

Vào thời điểm chúng tôi thực hiện phóng sự, công trình đang bị buộc tạm ngừng thi công. NSƯT đã nộp phạt và đang chờ các cơ quan chức năng đưa ra quyết định cuối cùng: Cho tồn tại hay dỡ bỏ.

Để xảy ra vi phạm lớn như thế này, trách nhiệm thuộc về những ai? Sẽ xử lý những người vi phạm pháp luật đó như thế nào? Mời quý vị cùng đưa ra quan điểm của mình.

FB: Con Đường Việt Nam

Kili",114731331886956,15,video
7,1,2018-03-22 08:43:16.871386,2016-02-27 15:02:00+00:00,3,114731331886956_1304011909625553,257,7,"ỨNG CỬ VIÊN TRẺ NGUYỄN ĐÌNH HÀ: ""TUỔI TRẺ KHÔNG PHẢI LÀ LÝ DO ĐỂ KHÔNG DÁM TỰ ỨNG CỬ.

Nguyễn Đình Hà sinh năm 1988 là một luật gia, nhà báo trẻ, hiện anh đang sinh sống tại Hà Nội. Theo dự định, anh đang muốn đem sức trẻ, nhiệt huyết của mình vào thay đổi Nghị trường. Anh là năm ứng cử viên tự do trẻ tuổi nhất. Cùng với đó anh muốn đem nhiệt huyết, tài năng của mình để giải quyết những vấn đề nóng xã hội cũng như đưa tiếng nói Người dân đến Nghị trường. Phóng viên (PV) đã có buổi phóng anh về những dự định sắp tới:

PV: Trong đợt bầu cử quốc hội lần này có rất nhiều ứng cử viên tư do tham gia, anh là một trong số lượng những cử viên đó, anh nghĩ rằng mình có thể trúng cử đại biểu Quốc hội khóa này hay không?

Anh Nguyễn Đình Hà: Tôi nghĩ rằng bất cứ điều gì đều có thể xảy ra, đối với tôi cái niềm hy vọng chưa bao giờ tắt, mặc dù tôi biết là điều kiện của tôi là vẫn còn nhiều điều thiếu sót, nhưng tôi mong muốn rằng tôi có thể, có khả năng việc đem sức lực mình ra công hiến cho việc phụng sự đất nước.

PV: Nhiều người cho rằng anh rất còn trẻ, nên để cho những người có nhiều kinh nghiệm ứng cử hơn là anh tham gia vào ứng cử, anh nghĩ sao về vấn đề này?

Anh Nguyễn Đình Hà: Cái đấy thì tôi cũng phải lật ngược lịch sử lại rằng là khi Hồ Chí Minh đi tìm đường cứu nước còn rất trẻ, toàn bộ các vị lão thành cách mạng của Đảng cộng sản Việt Nam cũng đều là những người rất trẻ hoạt động từ khi mười tám đôi mươi và ngay trên chính trường thế giới, đặc biệt tại Châu Âu, chúng ta cũng có thể thấy những người hoạt động chính trị, rất là trẻ năm 18, 19 tuổi người ta đã tham gia các phong trào, hoạt động thiện nguyện, ở các trường đại học và một trong những cái hoạt động đó thì sẽ được công điểm trong những thành tích để mà họ được vào trong các trường đại học danh tiếng cũng như là trên con đường thăng tiến của họ sau này. Tôi nghĩ rằng là việc tôi trẻ không ảnh hưởng gì đến khả năng tôi có thể tự ra ứng cử.

PV: Trong các cuộc bầu cử Quốc hội khóa trước, tại hội nghị tiếp xúc cử tri, các cá nhân tự do bị đấu tố, và không có cơ hội để thanh minh hay trao đổi công bằng, anh dự đoán chuyện đó sẽ tiếp tục xảy ra không?

Anh Nguyễn Đình Hà: Đây là một điều có thể xảy ra, nhưng cái thời năm 2016 bây giờ sẽ khác, rất khác so với năm năm trước đây và sẽ rất khác so với hàng chục năm trước đây nữa, bởii vì cái sự lan tỏa của mạng truyền thông xã hội và internet ngày càng nhiều, nhận thức của người dân ngày càng thay đổi, theo như tôi được biết, trong dự thảo về quy chế bầu cử của 2016 do UBTV quốc hội đề ra thì cũng có đề cập đến việc là không được để các phiên hội nghị cử tri thành buổi tố cáo, tôi thấy rằng đây là các bước hạn chế việc đấu tố.

PV: Một đại biểu gánh vác rất nhiều vai trò và trọng trách, nếu là một đại biểu Quốc hội, anh có làm tốt được vai trò là một đại biểu không?

Anh Nguyễn Đình Hà: Theo luật pháp hiện hành, đại biểu quốc hội có chức năng nhiệm vụ, quyền hạn gì thì tôi sẽ thực hiện như vậy thôi, đặc biệt là trong cuộc họp đại thể, thì tôi nghĩ rằng với tư các đại biểu, tôi sẽ sử dụng hết sức mình để thực hiện những cái quyền và nghĩa vụ, với trách nhiệm đó làm sao cho đạt được nguyện vọng của cử tri, cũng như đáp ứng được những cái yêu cầu của một đại biểu phải có.

PV: Anh sẽ làm gì nếu trúng cử đại biểu Quốc hội?

Anh Nguyễn Đình Hà: Hiện nay đất nước chúng ta đang có rất nhiều vấn đề về mặt đối nội và đối ngoại, trong đó đối nội, bức xúc nhất là về vấn đề y tế, giáo dục và môi trường, trong đó ảnh hướng rất nhiều đến sức khỏe và sự phát triển của người dân và sự ổn định trong xã hội. Còn vấn đề đối ngoại là tranh chấp biển đảo giữa Việt Nam và các nước xung quanh, mối quan hệ giữa Việt Nam với Trung Quốc là những điểm rất nổi cộm trong vấn đề đối ngoại Việt Nam. Tôi nghĩ rằng, với tư cách là một đại biểu quốc hội và những người đại diện cho cho người dân, chúng ta sẽ phải mang tiếng nói của người dân đến nghị trường để cùng đưa ra cái quyết sách những vấn đề lớn, nhằm giải quyết các cái vấn đề hiện tại của đất nước .

PV: Nếu anh không trúng cử đại biểu Quốc hội thì sao?

Anh Nguyễn Đình Hà: Tôi vẫn tiếp tục trên con đường là vận động làm sao cho một đất nước Vệt Nam ngày càng dân chủ, tiến bộ hơn, tôn trọng quyền con người và ngày càng phát triển.

PV: Xin cảm ơn anh đã dành thời gian phỏng vấn. Chúc anh sức khỏe và thành công trong đợt bầu cử Quốc hội khóa này.

Nguồn: https://www.danluan.org/tin-tuc/20160225/tuoi-tre-khong-phai-la-ly-do-de-khong-dam-tu-ung-cu

~Koala~",114731331886956,0,video
8,370,2018-03-22 08:43:16.871386,2016-02-27 14:03:00+00:00,2,114731331886956_1303994026294008,1788,2,"Trên mảnh đất chữ S này liệu có chỗ nào không có những hình ảnh chính quyền - công an trấn áp cướp đất dân lành?!

[K]",114731331886956,66,video
9,106,2018-03-22 08:43:16.871386,2016-02-27 12:34:00+00:00,1,114731331886956_1303990892960988,494,4,"Công an chém công nhân Pouchen bị thương khi đang đình công?

(Đồng Nai, DL) - Lúc 14h 45 ngày 26/2/2016, trong lúc hàng ngàn công nhân công ty Pouchen đang đình công thì xảy ra vụ xô xát giữa một viên công an chìm và công nhân Pouchen khiến 4 công nhân bị thương phải đưa đi cấp cứu.

Một công nhân giấu tên cho Dân Luận biết, vụ việc xảy ra do viên công an chìm (công nhân nói là cảnh sát hình sự) cố bắt một nam công nhân không rõ lý do, những công nhân khác cố giằng co giải cứu bạn mình thì bị chém bị thương.

Sau đó, công an sắc phục đã giải cứu người này đưa lên xe thùng của công an.

""Cán bộ này có sai chúng tôi sẽ làm rõ và xử lý đúng theo hiệu lực và có thông báo kết quả cho bà con.

""Riêng đối với những người công nhân bị thương tích gì (đứt tay) thì trách nhiệm của công an và công đoàn sẽ lo tiền thuốc men cho 4 công nhân này thoả đáng"", Thượng tá Trần Tiến Đạt, Trưởng Công an thành phố Biên Hòa có mặt khi đó nói với công nhân.

FB Dân Luận

Kili",114731331886956,4,video
