,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,37,2018-03-22 08:42:52.874087,2016-07-30 12:00:01+00:00,3,114731331886956_1438162282877181,234,3,"Nhiều năm qua, cơn lốc phá rừng đã càn quét qua từng ngóc ngách, cuốn phăng hết nhiều giá trị tạo nên đặc trưng của vùng văn hóa cồng chiêng. 

Không khó để nhận ra, rừng Tây Nguyên mất đi, do chính sự dung túng, thậm chí bảo kê, tiếp tay cho phá rừng của một bộ phận lực lượng bảo vệ rừng. 

Câu chuyện đau lòng này, cứ diễn ra ngày này qua tháng khác, 20 năm trước vẫn thế, và đến bây giờ vẫn chưa có gì thay đổi.

nguồn: VTC14

[K]",114731331886956,9,video
1,43,2018-03-22 08:42:52.874087,2016-07-30 09:30:00+00:00,179,114731331886956_1438225816204161,3623,56,"NGHỆ AN : DÂN CHỐNG CSCĐ CƯỚP ĐẤT? 

Tưởng quê boác thì không có cướp đất à? Đừng có mơ nhé!

Chọc dân nổi can qua thì sớm muộn cả cái chế độ cũng sẽ đi theo boác

-------------

Sự việc cảy ra vào sáng nay ngày 30/7/2016, tại thôn Hải Thịnh, xã Nghi Tiến, huyện Nghi Lộc, NGhệ An.

Chúng tôi đang chờ người kiểm chứng nguồn tin và nguyên nhân xảy ra sự việc.

Đươc biết là, đụng độ giữa công an và người dân làm cho cả hai bên đều bị thương tích nặng. Hiện có 10 cảnh sát cơ động (trong đó 5 người huyện Nghi Lộc và 5 người Tx Cửa Lò) cùng 1 người dân xã Nghi Tiến đang phải cấp cứu tại bệnh viện huyện NGhi Lộc, Nghệ An.

Nguyên nhân ban đầu được biết là do đền bù chưa thỏa đáng nên mới xảy ra sự việc sáng nay.

Sẽ tiếp tục cập nhật thông tin.

(fb Ant Son Chu Manh )

Mion.",114731331886956,30,video
2,0,2018-03-22 08:42:52.874087,2016-07-29 13:00:00+00:00,1,114731331886956_1437097372983672,331,10,"HƯỚNG DẪN ĐẤU TRANH: SỰ THỐNG NHẤT - ĐÓ LÀ TẤT CẢ

""Phong trào dân chủ đã hiếm, đã thế còn hay ghét nhau"", có là câu than thở khá thường xuyên của không ít người hoạt động trong ngoài nước. 

Tuy nhiên, hiện tượng này không chỉ của riêng phong trào đấu tranh tại Việt Nam mà còn thấy ở hầu như mọi phong trào trên thế giới. Không những nó bắt nguồn từ sự khác nguồn gốc, khác hoàn cảnh của những người đấu tranh mà nó còn thường xuyên đến từ chiến thuật ""chia để trị"" của chính quyền.

Vượt qua chuyện này, tức là cần có SỰ THỐNG NHẤT, là một trong những nguyên tắc quan trọng nhất quyết định sự thành công của mọi phong trào. Điều đó được CANVAS khái quát trong video hơn ba phút một cách đầy đủ, dễ hiểu và sinh động.

Mời các bạn đón xem chi tiết qua video dưới đây. Hãy share nếu bạn thấy hữu ích.

Link youtube: https://www.youtube.com/watch?v=jS1wVZ_fWSE

(fb Hate Change)

[K]",114731331886956,0,video
3,42,2018-03-22 08:42:52.874087,2016-07-29 12:00:00+00:00,10,114731331886956_1437091556317587,2761,94,"[ Sự thật về Chiến Tranh Việt Nam mà tất cả thế hệ cần phải biết ]

Chỉ muốn đóng góp vào một tí tri thức cho những ai chưa biết.

Tại sao giảng đường không dạy chúng ta những thứ này?

Hãy chấp nhận sự thật, vì đây là thứ mà các bạn không bao giờ được tiếp cận!

Đừng ai vào rủa nhé, vì tôi cũng đã bỏ công ra edit lại từ một clip dài 6 tiếng.

Đây là 3 đoạn trích ngắn từ bộ phim tài liệu chiến tranh tại Việt Nam do Mỹ tổng hợp lại và được phát sóng trên History Channel, tên là Vietnam Lost Films.

Đây không phải là clip chống phá nhà nước, đây là phim tài liệu lịch sử, để cho mọi người có cái nhìn khách quan hơn.

Kết lại, tôi muốn nói rằng:

Nếu chiến tranh chống ngoại xâm chỉ đơn giản là việc đánh đuổi giặc ngoại ra khỏi bờ cõi đất nước. Thì nội chiến là cuộc chiến tàn khốc một mất một còn, ở đó cuộc chiến chỉ dừng lại khi một bên hoàn toàn phải bị xóa sổ.

nguồn: fb Trần Tuấn Sang
[K]",114731331886956,173,video
4,620,2018-03-22 08:42:52.874087,2016-07-29 02:00:00+00:00,2,114731331886956_1436541759705900,2541,4,"Căm phẫn hành động của Trung Quốc đối với Tây Tạng

This is how Chinese soldiers beat up tibetan monks. This video was taken in 1989. 

Video được quay vào năm 1989 nhưng mãi đến 2008 nó mới được phổ biến trên youtube.Cảnh công an Trung Quốc đàn áp dã man người Tây Tạng

Sự thật được phơi bày, thật căm phẫn những hành động này. Không biết nói gì hơn.
#fuckchina

Hãy ký tên gửi thỉnh nguyện thư lên Liên Hợp Quốc... Click vào link bên dưới ký tên bằng tài khoản facebook (không cần đăng nhập lại)

https://www.change.org/p/united-nations-human-rights-council-save-larung-gar-world-s-largest-buddhist-monastery-home-to-10-000-facing-demolition?recruiter=577507670&utm_campaign=signature_receipt&utm_medium=email&utm_source=share_petition

Ký tên và share link này....
(Click Sign Petition)

Thiện là đây, ăn chay là đây, Phật là đây... Và ác cũng là đây!!!

nguồn: Explore China

[K]",114731331886956,177,video
5,9,2018-03-22 08:42:52.874087,2016-07-28 09:30:00+00:00,16,114731331886956_1436288059731270,580,3,"Cầu Cứu Thử Lòng Người Vô Cảm - Asking for passerby help

Tình trạng vô cảm trong xã hội Việt Nam hiện nay đang trầm trọng ở mức độ nào? một videoclip do bạn trẻ Nguyễn Thành Nam thực hiện đã cho chúng ta thấy sự vô cảm thờ ờ của người Việt Nam thật đáng báo động.

Nguồn: Dân Luận / Videoclip: Monster NTN

[K]",114731331886956,81,video
6,2,2018-03-22 08:42:52.874087,2016-07-28 09:00:00+00:00,326,114731331886956_1436461529713923,1354,40,"Một nhóm bạn trẻ biểu tình trước Lãnh Sự Quán Trung Quốc tại Makati, Manila trưa ngày 24/7/2016.

fb Dân Luận 
Kili",114731331886956,0,video
7,75,2018-03-22 08:42:52.874087,2016-07-28 07:35:20+00:00,44,114731331886956_1436527513040658,327,1,"Trung Quốc dường như không từ bỏ mọi nỗ lực để tuyên truyền cái gọi là ""chủ quyền trên Biển Đông"".

Tân Hoa Xã - kênh truyền thông nhà nước TQ đã thuê một tấm bảng điện tử ở Times Square để chiếu vdieo này 5 lần mỗi giờ; trong suốt 24 giờ mỗi ngày trong vòng 10 ngày tại quảng trường sầm uất nhất thế giới ở Mỹ để nói láo về ""chủ quyền"" của họ trên Biển Đông; bác bỏ thẩm quyền của Tòa trọn tài thường trực LHQ.

Khi không còn lý lẽ gì nữa, bọn chúng dùng tiền để...mua chủ quyền! 

AH",114731331886956,3,video
8,101,2018-03-22 08:42:52.874087,2016-07-28 07:00:00+00:00,189,114731331886956_1436277313065678,1521,4,"DỐI TRÁ

VTV đã lấy tiền thuế của dân và đưa cô Lê Bình sang tận Syria để làm một bộ phim tài liệu với tên gọi: Ký sự Syria, Góc nhìn từ phía trong cuộc chiến.

Thật không may, đến nay người ta đã tìm ra được một bộ phim tài liệu được thực hiện từ tháng 08/2014 bởi các phóng viên người Nga, và điều đặc biệt là nó giống gần như tất tần tật các nội dung, phân đoạn, hoạt cảnh, lời dẫn với ký sự mà cô Lê Bình đã ba lần hút chết mới dựng lên được.

Khi sự dối trá đã trở thành một thói quen và là sự thật hiển nhiên trong lòng một xã hội, người ta sẽ không còn niềm tin vào bất kể thứ gì người ta nhìn thấy hay nghe được nữa.

Lấy tiền thuế của dân, mà rồi đưa cho một con người sang Syria làm những thứ mà chính cô ta còn ""không biết nó (tức cuộc chiến đó) thực sự là gì"".

Và thật trớ trêu, là người ta phải lắc đầu ngán ngẩm, khi nhìn cái cảnh cô ta mang theo túi xách, nữ trang, đeo kính râm, đội nón và mặc áo sáng màu, quần bò đứng khóc rưng rức giữa nơi mà cô ta đặt tên là ""chiến trường khốc liệt"" một cách thản nhiên không run sợ.

Xuý Vân giả dại cũng không bao giờ đỉnh cao bằng diễn xuất của những phóng viên với tâm hồn nhân loại rộng mở nhưng không bao giờ nhỏ một giọt nước mắt nào cho đồng bào là những người dân khốn khổ đang phải giành giật sự sống từng ngày ""trong những cuộc chiến thực sự khốc liệt đang diễn ra trong lòng đất nước của chính mình"".

fb LS Luân Lê / YouTube

[K]",114731331886956,9,video
9,6,2018-03-22 08:42:52.874087,2016-07-27 09:00:00+00:00,52,114731331886956_1435611666465576,306,2,"Những tên Bưng Bô trần đại quang :3 :3 :3

fb Trương Dũng 
Kili",114731331886956,2,video
