,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,9,2018-03-22 08:41:51.131404,2017-09-28 10:00:00+00:00,621,114731331886956_1957496797610391,2076,56,"Các ""đặc sản"" giao thông chỉ có ở Việt Nam được gom trong một clip. Mời bạn xem và bổ sung nếu thiếu :v

Nguồn : Đặng Lê

Mion.",114731331886956,18,video
1,102,2018-03-22 08:41:51.131404,2017-09-28 08:00:00+00:00,6,114731331886956_1957485570944847,410,12,"Xe Chạy Kiểu Này Hỏi Sao Dân Không Chết????

Nhân vụ tại nạn chiều qua tại Vĩnh Cửu làm 1 người đàn ông bị thương nặng và sau đó chết trên đường đi cấp cứu. Chú tên Lê Văn Nhịn( 7 Nhịn) trú tại ấp Thới Sơn-Bìh Hoà. Có 1 Young đã cất công ghi lại những hình ảnh tại DT 768 gởi về cho page.

Đây là cách mà xe tải đang chạy trên tuyến DT 768 thuộc địa phận Bình Hoà-Tân Binh-Thạnh phú huyện Vĩnh Cửu do member ghi nhận vào lúc 13h ngày 26/09/2017.

Nếu xe tải cứ tiếp tục chạy kiểu này,thì nơi này còn bao nhiêu người sẻ phải chết dưới tay lái của những tài xế có Tài mà không đức như thế này hả mọi người.

Sự việc cần được lên án mạnh mẽ,cơ quan chức năng cần phải nhanh chống chấn chỉnh nhưng tài xế xe tải như thế này thì dân mới yên yên tâm ra đường được.

Nguồn:Tuổi Trẻ Biên Hoà 

[K]",114731331886956,6,video
2,3,2018-03-22 08:41:51.131404,2017-09-27 12:03:00+00:00,45,114731331886956_1956581921035212,318,21,"""Không ai được đứng trên pháp luật"" - đồng chí Hải ""vỉa hè"" từng nói.

[K]",114731331886956,0,video
3,50,2018-03-22 08:41:51.131404,2017-09-27 11:00:00+00:00,120,114731331886956_1956578924368845,1075,35,"""Chiêu thức"" mới của Pikachu : ko từ mọi thủ đoạn miễn lấy được tiền!

Nếu có biến thì cũng có thể lươn lẹo : ""Anh kia tự vứt tiền vào chứ tôi ko nhận, tôi không biết. Tôi xin rút kinh nghiệm""

-----

Tại đầu cầu Bình Triệu lúc 9h30 sáng qua e có thấy một chú lại nói chuyện với a CA xong tự lại xe bỏ tiền luôn, chỉ tiếc lúc đó e đang vội với quên chụp lại biển số thui :((

(Fb Thạch Nguyễn Ngọc)

[K]",114731331886956,2,video
4,153,2018-03-22 08:41:51.131404,2017-09-26 01:45:59+00:00,2,114731331886956_1955144377845633,308,17,"Chính quyền bảo vệ dân là đây hả mọi người????
Tạo ra chính quyền là để vì nước vì dân chứ k phải để chúng mày có thế lực cưỡng ép và đánh đập người dân nhé....
Bà con dân làng Lai Vu vì bảo vệ môi trường bị ô nhiễm do cty Dệt thải những chất cực độc mà bị chính quyền đánh đập giã man. Toàn những người lớn tuổi bằng tuổi bố tuổi mẹ chúng nó mà chúng nó cũng nhẫn tâm đánh họ đổ máu đc...!!!!!
Quay về thời loạn lạc ngày xưa thật rồi.
Bà Con Người Dân Làng Lai hãy cố lên vì một môi trường xanh sạch đẹp ...!!!!

Theo fb Hoàng Sa Club",114731331886956,29,video
5,4,2018-03-22 08:41:51.131404,2017-09-25 11:30:00+00:00,141,114731331886956_1954386957921375,1039,61,"[SÁNG MẮT SÁNG LÒNG]
Ý kiến của 1 bác cựu bộ đội Miền Bắc về “Phỏng dái” Miền Nam <3 <3 <3 

Cám ơn bạn đọc đã chia sẽ
Kili",114731331886956,6,video
6,5,2018-03-22 08:41:51.131404,2017-09-25 06:30:00+00:00,50,114731331886956_1954242461269158,16691,609,"CHỮA CHÁY Ở NHẬT BỔN !!!

st
Kili",114731331886956,13,video
7,1594,2018-03-22 08:41:51.131404,2017-09-21 14:00:00+00:00,2348,114731331886956_1950071921686212,12809,402,"Đây là cách ông Phó đội trưởng CSGT Rạch Chiếc trả lời dư luận liên quan đến vụ ""tiếp thị sữa"" rùm beng vừa qua 😂

Ông trung tá hơi ngáo ngơ, ú ớ như người chậm phát triển. Thêm nữa lại không thuộc bài dù tài liệu kế bên 😂

Chung quy : sự việc mười mươi, clip rõ ràng vẫn lem lẻm chối. Kết quả : huề vốn 😂

--------

Xem clip phát biểu thế này hòa cả làng các bác ạ. Các bác ấy bảo không sai gì hết. Thế trước giờ dừng bao nhiêu xe khúc đó là để làm gì. Nhắc nhở cho đi à :)) các bác ấy tốt quá . Trời ơi phát biểu đứng khúc đó an toàn mới đau chứ. Đoạn đường cong cầu vượt trạm 2 có độ cong lớn, độ dốc trên dưới 3%, về mặt trung bình của đường là 9,5m cho 2 làn xe tải và du lịch, hai bánh, không gây cản trở tầm quan sát của người điều khiển phương tiện. 

CSGT đứng đây để ngăn ngừa TNGT: Thế trong clip CSGT dừng phương tiện 1 đống ở đó làm gì  thế dừng chơi à. Nói chung đúng quy định của pháp luật :))) 

Trời ơi thế là hòa cả làng các bác ơi chẳng ai bị xử lý gì . Thôi xong rồi hòa cả làng ai về nhà nấy nhé . Dân đen chỉ là dân đen .

(Fb Ký sự người dân quận 9, Thủ Đức và quận 2)

---------

http://thanhnien.vn/doi-song/csgt-rach-chiec-chua-tung-lap-bien-ban-khong-xi-nhan-duong-cong-cau-vuot-tram-2-877538.html

Clip : Báo Thanh Niên

[K]",114731331886956,124,video
8,0,2018-03-22 08:41:51.131404,2017-09-21 13:00:00+00:00,6,114731331886956_1950068871686517,343,32,"NHÀ HOẠT ĐỘNG VIỆT NAM PHÁT BIỂU TRƯỚC HỘI ĐỒNG NHÂN QUYỀN LIÊN HIỆP QUỐC

Vào lúc 5h chiều giờ Geneva, tức 10 giờ đêm giờ Việt Nam, ngày 19/9, nhà hoạt động Đinh Thảo, điều phối viên chương trình của VOICE ở châu Âu, đã thay mặt phái đoàn vận động nhân quyền của Việt Nam phát biểu trước Hội đồng Nhân quyền Liên Hiệp Quốc.

Cùng tham dự phiên họp này còn có bà Lê Thị Minh Hà, vợ nhà báo độc lập Anh Ba Sàm - Nguyễn Hữu Vinh, và cô Anna Nguyễn - Giám đốc Chương trình của VOICE.

Chúng tôi xin đăng toàn văn bài phát biểu của nhà hoạt động Đinh Thảo dưới đây:

"" Thưa Ngài Phó Chủ tịch,

Chúng tôi cực kỳ quan ngại về việc đàn áp các nhà bảo vệ nhân quyền ở Việt Nam. Chính quyền Việt Nam đang hoàn toàn đi ngược lại với các nghĩa vụ theo các công ước quốc tế và những khuyến nghị UPR đã được chấp nhận về việc tôn trọng quyền tự do biểu đạt và không gian xã hội dân sự.

Trong tám tháng đầu năm nay, ít nhất 16 nhà hoạt động đã bị bắt, giam giữ hoặc kết án theo Bộ luật Hình sự hà khắc, trong đó có sáu thành viên của Hội Anh em Dân chủ, những người có thể phải đối mặt với mức án tối đa là bản án tử hình vì những hoạt động nhân quyền ôn hoà của họ. Hai nhà hoạt động nữ, Nguyễn Ngọc Như Quỳnh và Trần Thị Nga, đã bị kết án 10 năm và chín năm tù vì chỉ trích chính quyền một cách ôn hoà, và đang phải chịu điều kiện giam giữ tồi tệ. Tôi có mặt ở đây cùng với bà Lê Thị Minh Hà, vợ của Anh Ba Sàm Nguyễn Hữu Vinh, người đã bị kết án năm năm tù chỉ vì viết blog [khai dân trí] trái ý chính quyền.

Trên thực tế, hiện có hàng trăm tù nhân lương tâm ở Việt Nam, trong khi chính phủ Việt Nam không thừa nhận thực tế này.

Thưa ngài Phó Chủ tịch, chúng tôi kêu gọi chính quyền Việt Nam thực thi một cách có thiện chí các khuyến nghị UPR mà họ đã chấp thuận vào năm 2014 cũng như khuyến nghị của các Thủ tục Đặc biệt và các Cơ quan theo Công ước [của Liên Hiệp Quốc]. Chúng tôi kêu gọi các quốc gia thành viên của Liên Hiệp Quốc thúc giục Việt Nam trả tự do cho tất cả tù nhân lương tâm.

CIVICUS trình bày bài phát biểu này cùng với VOICE.

Xin cảm ơn, ngài Phó Chủ tịch. ""

clip Vietnam UPR

[K]",114731331886956,1,video
9,35,2018-03-22 08:41:51.131404,2017-09-19 13:00:00+00:00,16,114731331886956_1947826878577383,1749,56,"Shock: Vỡ đâp thủy điện tại Lào. Theo nguồn tin, nhiều người Việt thương vong!

Đập của nhà máy thủy điện Nam Ao Dam tại Lào do Trung Quốc xây dựng bị vỡ ngày 17.9.2017. Tại đây có đến 70% công nhân là người Việt làm thuê dạng Xuất khẩu lao động. Đã có nhiều người Việt bỏ mạng tại đây vì sự cố kỹ thuật khi thi công (?)

fb Hoàng Sa Club",114731331886956,441,video
