,angry,crawled_utctime,created_time,haha,id,like,love,message,owner_id,sad,type
0,2,2018-03-22 08:42:55.825718,2016-06-27 00:01:00+00:00,37,114731331886956_1409268885766521,1031,2,"Rạng sáng 26/6/2016 ở Doanh trại quân đội của bộ tư lệnh Thành phố Hồ Chí Minh có đợt chuyển quân rầm rộ không biết đi đâu? Nó giống như kỳ chuyển quân ngay trước đại hội ăn chia lần 12. Nội biến hay phòng thủ ngoại chiến sau những biến động trên biển Đông?

(Fb Hồ Hải)

[K]",114731331886956,3,video
1,49,2018-03-22 08:42:55.825718,2016-06-24 08:00:00+00:00,100,114731331886956_1407440655949344,1783,0,"ĐÚNG THEO CHỦ TRƯƠNG VÀ ĐƯỜNG LỐI CỦA ĐẢNG...

Vì mục tiêu “ Dân giàu, Nước mạnh, Dân chủ, Công bằng, Văn Minh""

Cận cảnh cơn mưa tại Buôn Mê Thuộc, đúng là ""Nước mạnh” thật mà :(

***Những lúc bắt bớ, thổi phạt, tề tụ đông đủ và khí thế lắm mà. Giờ dân té lên bờ xuống ruộng thế này, điều hành giao thông đâu?? Cơ quan chức năng đâu??

(fb Emily Page-Le)

[K]",114731331886956,114,video
2,8,2018-03-22 08:42:55.825718,2016-06-24 05:00:00+00:00,57,114731331886956_1407330209293722,1567,3,"Thiên đường Xã Hội Chủ Nghĩa Venezuela :3

Người dân quá đói phải đi cướp xe chở lương thực ! Siêu thị thì trống trơn không có gì để bán nhưng vẫn bị người dân tìm cách cướp phá ! 

Nguồn: New York Times 
Kili",114731331886956,139,video
3,137,2018-03-22 08:42:55.825718,2016-06-23 11:00:00+00:00,27,114731331886956_1406680029358740,1159,5,"[Người Việt lại ghi ""điểm"" tại Nhật] :'(

TIN NGHIÊM TRỌNG : Bắt một du học sinh vì hành vi sàm sỡ phụ nữ Nhật.

Sáng ngày 21/6, Cảnh sát đã bắt giữ Phạm Minh Toàn (?) - ファム・ミン・トアン 23 tuổi, hiện đang là học sinh trường senmon (trường trung cấp, chuyên môn) cư trú ở Nakano - Tokyo.

Vào đêm 26/5, Toàn đã theo sau, đẩy ngã, xé quần tất và sàm sỡ cô gái này. Cậu ta đã thừa nhận hành vi của mình nhưng chối bỏ...đã đẩy ngã, mà là do cô gái tự té !

Cảnh sát cho biết tại khu vực này gần đây có 7 vụ tố cáo sàm sỡ nên cảnh sát sẽ tiếp tục điều tra thêm.

Trong vòng 1 tháng mà Page đã đưa tin về các vụ sàm sỡ do các thanh niên Việt Nam gây ra tới 3 lần, và lần này lên đài truyền hình thì quả thật là hết sức nghiêm trọng. Hành vi tấn công bạo lực với người Nhật như vậy sẽ rất được xã hội chú ý, ví dụ như làn sóng biểu tình với hơn 60.000 người tham gia ở Okinawa, sau vụ việc một quân nhân Mỹ hiếp dâm và giết chết một cô gái trẻ, đang dấy lên yêu cầu di dời việc đóng quân của Mỹ tại đây.

(nguồn: fb Sugoi)

[K]",114731331886956,67,video
4,72,2018-03-22 08:42:55.825718,2016-06-23 01:00:00+00:00,2,114731331886956_1406019119424831,589,6,"Hòa Thượng Thích Không Tánh – Viện Chủ Chùa Liên Trì vừa cho hay, UBND Quận 2 và phường An Khánh đã quyết định tiến hành giải tỏa và tháo dỡ Chùa, vào sáng mai 23.6. Hòa Thượng cũng tuyên bố sẽ cùng các thầy trong chùa và phật tử ngồi thiền phản đối, nhất quyết không di dời.

Được biết, năm 2014 Ban bồi thường giải phóng mặt bằng Quận 2 đã đưa giá bồi thường 5.4 tỉ đồng giải tỏa Chùa Liên Trì – nằm trong dự án xây dựng Trung tâm khu đô thị Thủ Thiêm. Đồng thời đề xuất 500m2 đất ở Cát Lái và cam kết hỗ trợ 700 triệu đồng để xây chùa mới. Vài tuần trước, Ban bồi thường đã đến chùa Liên Trì tăng giá thỏa thuận 6 tỉ đồng để giải tỏa.
…

Những năm qua, Tăng Đoàn Giáo hội Phật Giáo Việt Nam Thống Nhất và HT Thích Không Tánh cùng Tăng ni, Phật tử chùa Liên Trì đã có nhiều văn bản gởi UBND quận 2 yêu cầu công khai quy hoạch để biết Chùa Liên Trì - được xây dựng với hơn 50 năm tồn tại và phát triển cùng Phật tử trong vùng, có ảnh hưởng tới việc bảo đảm an ninh, quốc phòng hay không; và kiên quyết không chấp nhận phương án áp đặt độc đoán của UBND quận 2.

- Thượng tọa Thích Không Tánh (1943) là nhân vật bất đồng chính kiến nổi tiếng của Việt Nam, từng bị nhà cầm quyền nhiều lần cầm tù với cáo buộc “chống phá Nhà nước”. Hiện Thầy là trụ trì chùa Liên Trì, Quận 2.

nguồn: fb Lê Nguyễn Hương Trà

[K]",114731331886956,33,video
5,1,2018-03-22 08:42:55.825718,2016-06-23 00:01:00+00:00,75,114731331886956_1406020226091387,429,0,"Clip hoa hậu phát âm...

Thật ra cái làm nhục quốc thể là hệ thống dạy tiếng Anh phổ thông ở VN mới đúng...

Các bạn đâu có biết rằng ngay cả cái từ cơ bản dùng hàng ngày Toilet (nhà vệ sinh) mà hầu hết các bạn cũng phát âm sai hà rằm. Người thì To lét, người thì Tô lét... trong khi đọc đúng thì nghe gần như là ""Thoi lit"" và phải có âm cuối ""t""

Cũng như cô hoa hậu lỗi đó đâu phải do các bạn, mà do các bạn bị tiếp nhận cách dạy sai từ nền giáo dục VN. Đừng nói người VN phát âm dở hay ko có năng khiếu học ngoại ngữ nha, thời trước 75 người nào học tiếng Anh phổ thông cũng phát âm tương đối tốt, ko như bây giờ. Đây là lỗi của hệ thống giáo dục sau 1975

Nhiều người cái từ Toilet phát âm còn sai mà còn có thể nhận bằng B, bằng C Anh văn thì rõ ràng đó là lỗi của hệ thống giáo dục

P/S: cái nhân vật được cho là nói lưu loát 29 thứ tiếng cũng phát âm cỡ cô hoa hậu thôi các bạn ah :D

(Kelk JR Nguyen)

[K]",114731331886956,14,video
6,46,2018-03-22 08:42:55.825718,2016-06-17 09:00:00+00:00,11,114731331886956_1401861823173894,2761,62,"TRUYỀN HÌNH ĐÀI LOAN CHUẨN BỊ CHIẾU PHÓNG SỰ VỀ FORMOSA HÀ TĨNH

Như đã đề cập trước đây, đoàn làm phim của Đài Taiwan PTS vào ngày 20 tháng 6 tới sẽ công chiếu phóng sự toàn cảnh về Formosa Hà Tĩnh và thảm họa cá chết miền Trung Việt Nam.

Phóng sự được kỳ vọng sẽ đưa tiếng nói của nhiều đối tượng bị ảnh hưởng bởi thảm họa cá chết ở Việt Nam đến với công luận Đài Loan, cũng như cảnh báo về việc các doanh nghiệp nước này coi nhẹ vấn đề môi trường khi đi đầu tư ở nước ngoài.

Phần trailer phóng sự mở đầu bằng tiếng hô của Chú Tễu và gương mặt kiên định của anh Nguyễn Anh Tuấn trong cuộc biểu tình vì môi trường ở Hà Nội.

Mình sẽ đăng tải toàn bộ phóng sự sau khi nhận được từ phía Đài Taiwan PTS.

nguồn: Nguyen Anh Tuan

[K]",114731331886956,13,video
7,31,2018-03-22 08:42:55.825718,2016-06-17 08:00:00+00:00,1,114731331886956_1401856886507721,1138,13,"HỌP BÁO VỀ FORMOSA VÀ THẢM HỌA CÁ CHẾT MIỀN TRUNG VIỆT NAM THU HÚT CHÚ Ý CỦA CÔNG LUẬN ĐÀI LOAN

Hôm 16/6, hàng loạt tờ báo Đài Loan đưa tin về cuộc họp báo diễn ra tại Quốc Hội Đài Loan được tổ chức bởi 3 Dân biểu (trong đó có Bà Su Chih-fen, Dân biểu Đảng Dân Tiến, nổi tiếng về bảo vệ môi trường, từng dẫn đầu đoàn biểu tình chống Formosa 6 năm trước khi tập đoàn này gây ô nhiễm ở huyện Vân Lâm - Yunlin nơi bà từng làm thẩm phán) và một số nhóm hoạt động về môi trường, tập trung vào hoạt động của nhà máy Formosa Hà Tĩnh và thảm họa cá chết ở miền Trung Việt Nam.

Sở dĩ sự kiện này thu hút được sự chú ý của công luận Đài Loan là vì những thông tin về Formosa Hà Tĩnh thời gian vừa qua được cho là ảnh hưởng tiêu cực đến hình ảnh của doanh nghiệp Đài Loan trong mắt quốc tế, tác động xấu đến chính sách 'Hướng Nam' của tân chính phủ Thái Anh Văn.

Phía Việt Nam có sự tham gia của một người dân địa phương ở Kỳ Anh, thất nghiệp sau thảm họa cá chết vừa rồi đã phải sang lao động xuất khẩu ở Đài Loan.

Dự kiến nay mai sẽ có cuộc họp báo khác do các cổ đông của Formosa tổ chức, và các nhóm hoạt động môi trường Đài Loan đang lên kế hoạch biểu tình trước nơi diễn ra cuộc họp báo này.

Nhiều thông tin và hình ảnh được các nhóm môi trường Đài Loan sử dụng trong cả hai cuộc họp báo lấy từ nhóm phóng viên đã về Vũng Áng tác nghiệp mà mình từng đề cập trong những status khác.

Tin về buổi họp báo hôm nay ở Đài Loan:

http://news.ltn.com.tw/news/life/breakingnews/1731333
http://e-info.org.tw/node/116396
http://newtalk.tw/news/view/2016-06-16/74221
http://www.appledaily.com.tw/realtimenews/…/20160616/886953/
https://anntw.com/articles/20160616-QA3W
http://www.eja.org.tw/3623421335214882260927827387483762837…

fb Nguyễn Anh Tuấn 

[K]",114731331886956,5,video
8,2,2018-03-22 08:42:55.825718,2016-06-16 09:01:00+00:00,328,114731331886956_1401143613245715,1333,22,"Sắp cuối tuần rồi, chúng ta thư giản tí đi  :D

[Rock] Tìm Vàng - Vũ Đoàn Tứ Trụ

Tiếp tục là một bản nhạc mới của Đặng Hoài An nhân sự kiện đảng CSVN đòi ""huy động"" 500 tấn vàng đang ""giấu"" trong dân. Bài nhạc rock được trình bày qua phần múa minh họa bởi vũ đoàn ""Tứ Trụ Ba Đình"". Xem xong clip này, không biết còn ai muốn hiến vàng cho đảng nữa không? :3

Link Youtube Đặng Hoài An: https://youtu.be/vzEbxSqVIZI — with Đặng Hoài An.

nguồn: Dân Làm Báo VN

- Chris -",114731331886956,1,video
9,162,2018-03-22 08:42:55.825718,2016-06-16 08:00:00+00:00,51,114731331886956_1401117529914990,1057,2,"[Gián điệp Tàu phò đã chi phối đài truyền hình quốc gia Việt Nam (VTV), báo Quân đội Nhân dân, và ban tuyên giáo trung ương ?]

Chương trình truyền hình trực tiếp tối ngày 11/6/2016 trên VTV bị phát hiện sử dụng tranh tuyên truyền có nội dung học tập tư tưởng Mao Trạch Đông của Trung Quốc. 

Vụ việc này diễn ra tại buổi lễ trao giải cuộc thi ""Những tấm gương bình dị mà cao quý"" tại Nhà hát Lớn Hà Nội, với sự tham dự của trưởng ban tuyên giáo trung ương Võ Văn Thưởng và bộ trưởng thông tin truyền thông Trương Minh Tuấn.

Đây là hoạt động tuyên truyền do báo Quân đội Nhân dân phối hợp cùng Vụ Báo chí - Xuất bản (thuộc Ban Tuyên giáo Trung ương) đứng ra tổ chức, đài truyền hình Việt Nam (VTV) phát sóng trực tiếp trên cả nước.

Video ghi lại cho thấy, tại phần phông nền sân khấu xuất hiện một bức tranh tuyên truyền thời cách mạng văn hoá vào những năm 70 của Trung Cộng.

Tấm bích chương gốc có dòng chữ viết bằng Hoa ngữ với nội dung: “Học tập và ứng dụng tư tưởng triết học rực rỡ của Mao Chủ tịch”.

Mặc dù ban tổ chức đã cố tình cắt bỏ dòng chữ như trên, nhưng hành vi này đã nhanh chóng bại lộ bởi sự cảnh giác của dư luận Việt Nam.

Xen kẽ buổi lễ trao giải là chương trình văn nghệ mang tên “Vững bước theo con đường bác đi”, có cảnh nhiều nghệ sỹ mặc quân phục ""bộ đội cụ Hồ"" và hải quân đứng múa hát dưới bức tranh tuyên truyền cho Mao Trạch Đông.

Được biết, buổi diễn này có sự xuất hiện của 2 nhân vật quyền lực nhất trong hệ thống tuyên giáo CSVN, đó là ông Võ Văn Thưởng – uỷ viên bộ chính trị, trưởng ban tuyên giáo trung ương và ông Trương Minh Tuấn uỷ viên trung ương đảng, bộ trưởng bộ thông tin truyền thông.

Chương trình kéo dài khoảng một tiếng rưỡi, nhưng không hề thấy vị quan chức nào bày tỏ phản ứng đối với bức tranh đáng ngờ trên. 

Nhiều người cho rằng, cả 3 cơ quan tuyên truyền khét tiếng như: đài truyền hình quốc gia Việt Nam (VTV), báo Quân đội Nhân dân, ban tuyên giáo trung ương đã bị gián điệp Tàu chi phối.

Theo fb Dân Làm Bao 
Kili",114731331886956,14,video
